     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10020212  721 2266
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10020213  721 2266
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10020214  721 2266
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10020215  721 2266
     0.000     0.000     0.000     1.000     0.000     0.880     0.120     1.000     0.952 10020216  721 2266
     0.000     0.000     0.000     0.000     1.000     0.583     0.417     1.000     0.952 10020217  721 2266
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10020218  721 2266
     0.000     0.000     1.000     0.000     0.000     0.584     0.416     1.000     0.952 10020219  721 2266
     0.000     0.000     0.000     1.000     0.000     0.880     0.120     1.000     0.952 10020220  721 2266
     1.000     0.000     0.000     0.000     0.000     0.623     0.377     1.000     0.952 10020221  721 2266
     1.000     1.000     1.000     1.000     1.000     0.000     1.000     2.000     0.952 10020302  701 2235
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10020303  701 2235
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10020304  701 2235
         *         *     0.000     0.000     0.000     0.948     0.052     1.000     0.952 10020305  701 2235
     0.000     0.000     0.000         *     0.000     0.963     0.037     1.000     0.952 10020307  701 2235
     1.000     0.000     0.000     0.000     1.000     0.044     0.956     2.000     0.952 10020309  701 2235
     0.000     0.000     1.000     1.000     0.000     0.171     0.829     2.000     0.952 10020310  701 2235
     0.000     0.000     0.000     0.000     1.000     0.583     0.417     1.000     0.952 10020311  701 2235
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10020312  701 2235
     0.000     0.000         *         *     0.000     0.944     0.056     1.000     0.952 10020314  701 2235
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10020315  701 2235
     0.000     0.000     0.000     0.000     1.000     0.583     0.417     1.000     0.952 10020317  701 2235
     0.000     0.000     1.000     1.000     0.000     0.171     0.829     2.000     0.952 10020318  701 2235
     0.000     0.000     1.000     1.000     0.000     0.171     0.829     2.000     0.952 10020401  701 2235
     0.000     1.000     0.000     0.000     0.000     0.521     0.479     1.000     0.952 10020402  701 2235
     0.000     0.000     0.000     1.000     1.000     0.170     0.830     2.000     0.952 10020403  701 2235
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10020404  701 2235
     0.000     0.000     0.000     0.000     1.000     0.583     0.417     1.000     0.952 10020405  701 2235
     0.000     0.000     1.000     0.000     1.000     0.038     0.962     2.000     0.952 10020406  701 2235
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10020407  701 2235
     0.000     0.000     1.000     1.000     0.000     0.171     0.829     2.000     0.952 10020408  701 2235
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10020409  701 2235
     0.000     1.000     1.000     0.000     0.000     0.030     0.970     2.000     0.952 10020410  701 2235
     0.000     1.000     0.000     1.000     0.000     0.138     0.862     2.000     0.952 10020411  701 2235
     1.000     1.000     1.000     1.000     1.000     0.000     1.000     2.000     0.952 10020413  701 2235
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10020414  701 2235
     0.000     1.000     0.000     0.000     0.000     0.521     0.479     1.000     0.952 10020415  701 2235
     0.000     0.000     1.000     1.000     1.000     0.006     0.994     2.000     0.952 10020416  701 2235
     0.000     0.000     0.000     1.000     0.000     0.880     0.120     1.000     0.994 10030101  721 2267
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.994 10030102  721 2267
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.994 10030103  721 2267
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.994 10030104  721 2267
     0.000     1.000     0.000     1.000     0.000     0.138     0.862     2.000     0.994 10030105  721 2267
     0.000     0.000     0.000     1.000     0.000     0.880     0.120     1.000     0.994 10030106  721 2267
     0.000     0.000     1.000     0.000     0.000     0.584     0.416     1.000     0.994 10030107  721 2267
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.994 10030109  721 2267
     0.000     0.000     0.000     1.000     1.000     0.170     0.830     2.000     0.994 10030110  721 2267
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.994 10030111  721 2267
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.994 10030112  721 2267
     0.000     0.000     0.000     1.000     0.000     0.880     0.120     1.000     0.994 10030113  721 2267
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.994 10030114  721 2267
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.994 10030116  721 2267
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.994 10030117  721 2267
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.994 10030118  721 2267
     0.000     1.000     0.000     0.000     0.000     0.521     0.479     1.000     0.994 10030119  721 2267
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.994 10030120  721 2267
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.994 10030121  721 2267
     1.000     1.000     0.000     0.000     0.000     0.035     0.965     2.000     0.994 10030122  721 2267
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.994 10030123  721 2267
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.994 10030124  721 2267
     0.000     0.000     0.000     1.000     0.000     0.880     0.120     1.000     0.996 10030202  721 2267
     0.000     0.000     0.000     1.000     0.000     0.880     0.120     1.000     0.996 10030203  721 2267
     0.000     1.000     1.000     0.000     0.000     0.030     0.970     2.000     0.996 10030204  721 2267
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.996 10030205  721 2267
     0.000     1.000     0.000     0.000     0.000     0.521     0.479     1.000     0.996 10030206  721 2267
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.996 10030208  721 2267
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.996 10030209  721 2267
     1.000     0.000     1.000     1.000     0.000     0.007     0.993     2.000     0.996 10030210  721 2267
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.996 10030211  721 2267
