     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.239 10280309  25  53
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.239 10280310  25  53
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     2.239 10280311  25  53
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.239 10280312  25  53
     1.000     0.000     0.000     1.000     0.000     0.951     0.031     0.018     1.000     2.239 10280313  25  53
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.239 10280314  25  53
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     2.239 10280315  25  53
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.239 10280316  25  53
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.239 10280317  25  53
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.239 10280318  25  53
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.239 10280319  25  53
     1.000     0.000     1.000     1.000     0.000     0.768     0.230     0.002     1.000     2.239 10280320  25  53
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.239 10280321  25  53
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.239 10280323  25  53
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.239 10280324  25  53
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.767 10290101  71 154
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.767 10290102  71 154
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.767 10290103  71 154
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.767 10290104  71 154
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.767 10290106  71 154
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.767 10290107  71 154
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.767 10290108  71 154
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.767 10290109  71 154
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.767 10290110  71 154
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.767 10290111  71 154
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.767 10290112  71 154
     0.000     0.000     1.000     0.000     0.000     0.478     0.001     0.521     3.000     0.767 10290113  71 154
     0.000     0.000     0.000         *     0.000     0.199     0.000     0.801     3.000     0.767 10290114  71 154
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.767 10290115  71 154
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.767 10290117  71 154
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.767 10290120  71 154
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.767 10290121  71 154
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.767 10290122  71 154
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.767 10290123  71 154
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.767 10290124  71 154
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.767 10290125  71 154
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.767 10290126  71 154
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.721 10300701  61 131
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.721 10300702  61 131
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.721 10300703  61 131
     0.000     0.000     0.000     1.000     1.000     0.928     0.002     0.070     1.000     0.721 10300704  61 131
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.721 10300705  61 131
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.721 10300706  61 131
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.721 10300707  61 131
     1.000     1.000     0.000     1.000     0.000     0.283     0.717     0.000     2.000     0.721 10300708  61 131
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.721 10300709  61 131
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.721 10300710  61 131
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.721 10300711  61 131
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.721 10300712  61 131
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.721 10300713  61 131
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.721 10300714  61 131
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.721 10300715  61 131
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.721 10300716  61 131
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.721 10300717  61 131
     0.000     0.000     0.000     0.000     1.000     0.680     0.001     0.319     1.000     0.721 10300718  61 131
     0.000     0.000     0.000     1.000     1.000     0.928     0.002     0.070     1.000     0.721 10300719  61 131
     1.000     1.000     1.000     1.000     1.000     0.006     0.994     0.000     2.000     0.721 10300720  61 131
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.875 10310101  62 133
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.875 10310102  62 133
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.875 10310103  62 133
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.875 10310104  62 133
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.875 10310105  62 133
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.875 10310106  62 133
     0.000     1.000     0.000     1.000     0.000     0.973     0.026     0.000     1.000     1.875 10310107  62 133
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.875 10310108  62 133
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.875 10310110  62 133
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.875 10310111  62 133
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.875 10310114  62 133
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.875 10310115  62 133
     0.000     0.000     0.000     1.000     1.000     0.928     0.002     0.070     1.000     1.875 10310116  62 133
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.875 10310117  62 133
     0.000     0.000     0.000     1.000     1.000     0.928     0.002     0.070     1.000     1.875 10310118  62 133
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.370 10320402  27  57
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.370 10320403  27  57
     0.000     0.000     1.000     1.000     0.000     0.849     0.003     0.148     1.000     1.370 10320404  27  57
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.370 10320405  27  57
     1.000     1.000     0.000     1.000     0.000     0.283     0.717     0.000     2.000     1.370 10320407  27  57
     1.000     0.000     0.000     1.000     0.000     0.951     0.031     0.018     1.000     1.370 10320408  27  57
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.370 10320409  27  57
     0.000     1.000     0.000     1.000     1.000     0.830     0.169     0.000     1.000     1.370 10320410  27  57
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.370 10320411  27  57
     1.000     0.000     0.000     1.000     1.000     0.805     0.194     0.001     1.000     1.370 10320412  27  57
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.370 10320413  27  57
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.370 10320414  27  57
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.625 10330701   1   3
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.625 10330702   1   3
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.625 10330703   1   3
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.625 10330704   1   3
     0.000     0.000     0.000     1.000     1.000     0.928     0.002     0.070     1.000     1.625 10330705   1   3
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.625 10330706   1   3
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.625 10330707   1   3
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.625 10330708   1   3
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.625 10330709   1   3
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.625 10330710   1   3
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.625 10330711   1   3
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.625 10330712   1   3
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.625 10330713   1   3
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.625 10330714   1   3
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.625 10330715   1   3
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.625 10330716   1   3
     0.000     1.000     0.000     1.000     0.000     0.973     0.026     0.000     1.000     1.625 10330717   1   3
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.625 10330718   1   3
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.625 10330719   1   3
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.625 10330720   1   3
     0.000     1.000     1.000     1.000     0.000     0.798     0.202     0.000     1.000     1.625 10330721   1   3
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.625 10330722   1   3
     0.000     1.000     0.000     1.000     0.000     0.973     0.026     0.000     1.000     1.625 10330724   1   3
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.625 10330725   1   3
     0.000     0.000     0.000     0.000     1.000     0.680     0.001     0.319     1.000     0.708 10341301  28  59
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.708 10341302  28  59
     0.000     0.000     0.000     1.000     1.000     0.928     0.002     0.070     1.000     0.708 10341303  28  59
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.708 10341304  28  59
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.708 10341305  28  59
     0.000     1.000     1.000     1.000     1.000     0.344     0.656     0.000     2.000     0.708 10341306  28  59
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.708 10341307  28  59
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.708 10341308  28  59
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.708 10341309  28  59
     0.000     1.000     0.000     1.000     0.000     0.973     0.026     0.000     1.000     0.708 10341310  28  59
     1.000         *     0.000     1.000     1.000     0.344     0.656     0.000     2.000     0.708 10341311  28  59
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.708 10341313  28  59
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.025 10350101  21  45
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.025 10350102  21  45
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.025 10350103  21  45
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.025 10350104  21  45
     1.000     1.000     0.000     1.000     0.000     0.283     0.717     0.000     2.000     1.025 10350105  21  45
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.025 10350106  21  45
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.025 10350107  21  45
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.025 10350108  21  45
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.025 10350109  21  45
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.025 10350111  21  45
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.025 10350112  21  45
     0.000     0.000     1.000     0.000     0.000     0.478     0.001     0.521     3.000     1.025 10350113  21  45
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.025 10350114  21  45
     0.000     0.000     0.000     1.000     1.000     0.928     0.002     0.070     1.000     1.025 10350115  21  45
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.025 10350116  21  45
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.025 10350117  21  45
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.025 10350118  21  45
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.025 10350119  21  45
     0.000     0.000     1.000     1.000     0.000     0.849     0.003     0.148     1.000     1.025 10350120  21  45
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.025 10350121  21  45
     0.000     0.000     1.000     1.000     0.000     0.849     0.003     0.148     1.000     1.025 10350122  21  45
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.025 10350123  21  45
     1.000     0.000     0.000     0.000     0.000     0.885     0.011     0.104     1.000     0.887 10360101  61 132
     0.000     0.000     1.000     1.000     0.000     0.849     0.003     0.148     1.000     0.887 10360102  61 132
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.887 10360103  61 132
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.887 10360104  61 132
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.887 10360105  61 132
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.887 10360106  61 132
     0.000     0.000     0.000     0.000     1.000     0.680     0.001     0.319     1.000     0.887 10360107  61 132
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.887 10360108  61 132
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.887 10360109  61 132
     0.000     0.000     0.000     0.000         *     0.121     0.000     0.879     3.000     0.887 10360110  61 132
     0.000     0.000     0.000     0.000     1.000     0.680     0.001     0.319     1.000     0.887 10360111  61 132
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.887 10360112  61 132
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.887 10360113  61 132
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.887 10360114  61 132
     0.000     0.000     0.000     0.000     1.000     0.680     0.001     0.319     1.000     2.770 10370201  66 141
         *     0.000     0.000     0.000     0.000     0.108     0.000     0.892     3.000     2.770 10370202  66 141
     0.000     0.000     0.000     1.000         *     0.462     0.000     0.538     3.000     2.770 10370203  66 141
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.770 10370204  66 141
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.770 10370205  66 141
     0.000     0.000     0.000     0.000     1.000     0.680     0.001     0.319     1.000     2.770 10370207  66 141
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.770 10370208  66 141
     0.000     0.000     1.000     0.000     0.000     0.478     0.001     0.521     3.000     2.770 10370209  66 141
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.770 10370210  66 141
         *     0.000     0.000         *     0.000     0.208     0.000     0.791     3.000     2.770 10370211  66 141
     0.000     0.000     0.000     1.000     1.000     0.928     0.002     0.070     1.000     2.770 10370212  66 141
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     2.770 10370213  66 141
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.770 10370214  66 141
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.972 10380201  58 125
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.972 10380202  58 125
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.972 10380203  58 125
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.972 10380204  58 125
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.972 10380205  58 125
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.972 10380207  58 125
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.972 10380208  58 125
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.972 10380209  58 125
     0.000     0.000     1.000     1.000     0.000     0.849     0.003     0.148     1.000     0.972 10380210  58 125
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.972 10380211  58 125
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.972 10380212  58 125
     0.000     1.000     1.000     1.000     1.000     0.344     0.656     0.000     2.000     0.972 10380213  58 125
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.972 10380214  58 125
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.972 10380215  58 125
     0.000     0.000     1.000     1.000     0.000     0.849     0.003     0.148     1.000     0.972 10380216  58 125
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.972 10380217  58 125
     0.000     0.000     1.000     0.000     0.000     0.478     0.001     0.521     3.000     0.972 10380218  58 125
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.141 10390701  10  22
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.141 10390702  10  22
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.141 10390703  10  22
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.141 10390704  10  22
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.141 10390706  10  22
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.141 10390707  10  22
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.141 10390708  10  22
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.141 10390709  10  22
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.141 10390710  10  22
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     2.141 10390711  10  22
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.141 10390712  10  22
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.141 10390713  10  22
     0.000     0.000         *     0.000     0.000     0.117     0.000     0.883     3.000     2.141 10390714  10  22
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     2.141 10390715  10  22
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.141 10390716  10  22
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     2.141 10390717  10  22
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     2.141 10390719  10  22
     0.000     0.000     1.000     1.000     0.000     0.849     0.003     0.148     1.000     2.141 10390720  10  22
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     2.141 10390722  10  22
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     2.141 10390723  10  22
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     2.141 10390724  10  22
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.799 10400501  39  81
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.799 10400502  39  81
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.799 10400503  39  81
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.799 10400504  39  81
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.799 10400505  39  81
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.799 10400506  39  81
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.799 10400507  39  81
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.799 10400508  39  81
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.799 10400509  39  81
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.799 10400510  39  81
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.799 10400511  39  81
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.799 10400512  39  81
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.799 10400513  39  81
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.799 10400514  39  81
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.799 10400515  39  81
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.799 10400516  39  81
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.799 10400517  39  81
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.799 10400518  39  81
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.799 10400519  39  81
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.799 10400520  39  81
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.042 10410501  43  91
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.042 10410502  43  91
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.042 10410503  43  91
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.042 10410504  43  91
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.042 10410505  43  91
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.042 10410506  43  91
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.042 10410507  43  91
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.042 10410508  43  91
     0.000     0.000     0.000     1.000     1.000     0.928     0.002     0.070     1.000     1.042 10410509  43  91
     0.000     1.000     1.000     1.000     0.000     0.798     0.202     0.000     1.000     1.042 10410510  43  91
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.042 10410511  43  91
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.042 10410512  43  91
     0.000     0.000     1.000     0.000     0.000     0.478     0.001     0.521     3.000     1.042 10410513  43  91
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.042 10410514  43  91
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.042 10410516  43  91
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.042 10410517  43  91
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.042 10410518  43  91
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.042 10410519  43  91
     0.000     0.000     1.000     1.000     1.000     0.968     0.023     0.009     1.000     0.992 10420201  33  69
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.992 10420202  33  69
     0.000     1.000     0.000     1.000     0.000     0.973     0.026     0.000     1.000     0.992 10420203  33  69
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.992 10420204  33  69
     0.000     0.000     0.000     1.000     1.000     0.928     0.002     0.070     1.000     0.992 10420205  33  69
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.992 10420206  33  69
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.992 10420207  33  69
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.992 10420209  33  69
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.992 10420210  33  69
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.992 10420212  33  69
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.992 10420213  33  69
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.992 10420214  33  69
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.063 10430301  53 116
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.063 10430302  53 116
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.063 10430303  53 116
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.063 10430304  53 116
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.063 10430306  53 116
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.063 10430307  53 116
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.063 10430308  53 116
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.063 10430309  53 116
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.063 10430310  53 116
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     1.063 10430311  53 116
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.063 10430312  53 116
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.063 10430313  53 116
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.063 10430314  53 116
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     1.063 10430315  53 116
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.705 10440601  49 103
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.705 10440602  49 103
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.705 10440603  49 103
     0.000     0.000     0.000     0.000     1.000     0.680     0.001     0.319     1.000     0.705 10440604  49 103
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.705 10440605  49 103
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.705 10440606  49 103
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.705 10440607  49 103
     0.000     0.000     1.000     1.000     0.000     0.849     0.003     0.148     1.000     0.705 10440608  49 103
     1.000     0.000     1.000     0.000     0.000     0.884     0.103     0.013     1.000     0.705 10440609  49 103
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.705 10440610  49 103
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.705 10440611  49 103
     0.000     0.000     0.000     1.000     0.000     0.415     0.000     0.585     3.000     0.705 10440612  49 103
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.705 10440613  49 103
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.705 10440615  49 103
     0.000     0.000     0.000     0.000     0.000     0.102     0.000     0.898     3.000     0.705 10440616  49 103
