     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.788 10060205  591 2021
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.788 10060206  591 2021
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.788 10060207  591 2021
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.788 10060208  591 2021
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.788 10060209  591 2021
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     0.788 10060210  591 2021
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.788 10060211  591 2021
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.788 10060212  591 2021
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.788 10060213  591 2021
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     0.788 10060214  591 2021
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.788 10060215  591 2021
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.788 10060216  591 2021
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     0.788 10060218  591 2021
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     0.788 10060219  591 2021
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.788 10060220  591 2021
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.141 10070101  555 1910
     1.000     1.000     1.000     0.000     0.000     1.000     1.000     0.141 10070102  555 1910
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.141 10070103  599 2042
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.141 10070104  599 2042
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.141 10070105  534 1850
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.141 10070106  534 1850
         *     0.000     0.000     0.000     1.000     1.000     1.000     0.141 10070107  533 1847
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.129 10080102  575 1973
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     1.129 10080103  575 1973
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.129 10080104  575 1973
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.129 10080105  575 1973
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.129 10080106  575 1973
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.129 10080107  575 1973
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.129 10080108  575 1973
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.129 10080109  575 1973
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     1.129 10080111  575 1973
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.129 10080112  575 1973
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.129 10080113  575 1973
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.129 10080114  575 1973
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.129 10080115  575 1973
     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.129 10080116  575 1973
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.129 10080118  575 1973
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.129 10080119  575 1973
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.129 10080120  575 1973
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.129 10080121  575 1973
     0.000     0.000     1.000     0.000     0.000     1.000     1.000     1.129 10080122  575 1973
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.129 10080123  575 1973
     0.000     0.000     1.000     1.000     0.000     1.000     1.000     1.129 10080124  575 1973
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.129 10080125  575 1973
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.129 10080126  575 1973
     0.000     0.000     1.000     0.000     0.000     1.000     1.000     1.926 10090202  592 2019
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.926 10090204  592 2019
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.926 10090206  592 2019
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.926 10090208  592 2019
     0.000     0.000     1.000     0.000     1.000     1.000     1.000     1.926 10090209  592 2019
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.926 10090210  592 2019
     0.000     1.000     0.000     0.000     0.000     1.000     1.000     1.926 10090212  592 2019
     0.000     1.000     1.000     0.000     1.000     1.000     1.000     1.926 10090213  592 2019
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.926 10090214  592 2019
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.926 10090215  592 2019
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.926 10090216  592 2019
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     1.926 10090217  592 2019
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.926 10090219  592 2019
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     1.926 10090220  592 2019
     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.926 10090221  592 2019
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     0.289 10100101  564 1936
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.289 10100102  564 1936
     1.000     1.000     0.000     1.000     1.000     1.000     1.000     0.289 10100103  564 1936
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     0.289 10100105  564 1936
     0.000     0.000     0.000     0.000     1.000     1.000     1.000     0.289 10100106  564 1936
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.289 10100107  564 1936
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.289 10100108  564 1936
     0.000     1.000     0.000     0.000     1.000     1.000     1.000     0.289 10100110  564 1936
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.289 10100111  564 1936
     1.000     0.000         *     0.000     1.000     1.000     1.000     0.289 10100112  564 1936
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.289 10100113  564 1936
     0.000     0.000     0.000     1.000     1.000     1.000     1.000     0.289 10100114  564 1936
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     0.936 10110101  547 1891
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.936 10110102  547 1891
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.936 10110103  547 1891
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     0.936 10110104  547 1891
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.936 10110105  547 1891
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.936 10110106  547 1891
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.936 10110107  547 1891
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.936 10110109  547 1891
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.936 10110110  547 1891
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.936 10110111  547 1891
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     0.936 10110114  547 1891
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.936 10110115  547 1891
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     0.936 10110116  547 1891
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.936 10110117  547 1891
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.936 10110118  547 1891
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.936 10110119  547 1891
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.936 10110120  547 1891
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.936 10110121  547 1891
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.936 10110123  547 1891
     1.000     0.000     1.000     0.000     0.000     1.000     1.000     0.936 10110124  547 1891
     0.000     0.000     1.000     1.000     0.000     1.000     1.000     0.936 10110125  547 1891
     0.000     0.000     0.000     0.000     1.000     1.000     1.000     0.936 10110126  547 1891
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.936 10110127  547 1891
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.936 10110128  547 1891
     0.000     1.000     1.000     0.000     1.000     1.000     1.000     0.936 10110129  547 1891
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.936 10110130  547 1891
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     3.449 10120102  542 1873
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     3.449 10120103  542 1873
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     3.449 10120104  542 1873
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     3.449 10120105  542 1873
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     3.449 10120106  542 1873
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     3.449 10120107  542 1873
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     3.449 10120108  542 1873
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     3.449 10120109  542 1873
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     2.956 10130101  563 1932
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     2.956 10130102  563 1932
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     2.956 10130103  563 1932
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     2.956 10130104  563 1932
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     2.956 10130106  563 1932
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     2.956 10130108  563 1932
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     2.956 10130110  563 1932
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     2.956 10130112  563 1932
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     2.956 10130114  563 1932
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     3.066 10140101  575 1974
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     3.066 10140102  575 1974
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     3.066 10140103  575 1974
     0.000     1.000     0.000     1.000     1.000     1.000     1.000     3.066 10140104  575 1974
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     3.066 10140105  575 1974
     0.000     0.000     0.000     1.000     1.000     1.000     1.000     3.066 10140106  575 1974
     0.000     1.000     0.000     1.000     1.000     1.000     1.000     3.066 10140107  575 1974
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.141 10150101  541 1870
     0.000     0.000     1.000     0.000     0.000     1.000     1.000     0.141 10150102  541 1870
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.141 10150104  549 1892
     1.000     0.000     1.000     0.000     0.000     1.000     1.000     0.141 10150105  549 1892
     1.000     0.000     0.000     0.000     0.000     1.000     1.000     0.141 10150106  593 2023
     0.000     1.000     0.000     1.000     1.000     1.000     1.000     0.141 10150107  593 2023
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.141 10150108  558 1921
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.141 10150109  558 1921
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.141 10150110  594 2027
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.141 10150111  594 2027
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.231 10160101  573 1967
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.231 10160102  573 1967
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     0.231 10160103  573 1967
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.231 10160104  573 1967
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     0.231 10160105  573 1967
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.231 10160106  573 1967
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     0.231 10160107  573 1967
     0.000     1.000     0.000     0.000     1.000     1.000     1.000     0.231 10160108  573 1967
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.231 10160109  573 1967
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.231 10160110  573 1967
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.231 10160111  573 1967
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.231 10160112  573 1967
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.231 10160113  573 1967
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.231 10160114  573 1967
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     0.231 10160115  573 1967
     1.000     1.000     0.000     1.000     0.000     1.000     1.000     0.231 10160117  573 1967
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.231 10160119  573 1967
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.231 10160120  573 1967
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.231 10160121  573 1967
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.231 10160122  573 1967
     1.000     0.000     0.000     0.000     0.000     1.000     1.000     0.231 10160123  573 1967
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.231 10160124  573 1967
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.229 10160201  573 1967
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.229 10160203  573 1967
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.229 10160204  573 1967
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.229 10160205  573 1967
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.229 10160206  573 1967
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     0.229 10160207  573 1967
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.229 10160208  573 1967
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.229 10160209  573 1967
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.229 10160210  573 1967
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.229 10160211  573 1967
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     0.229 10160212  573 1967
     0.000     0.000     1.000     1.000     1.000     1.000     1.000     0.229 10160214  573 1967
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.229 10160215  573 1967
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     0.229 10160216  573 1967
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     0.229 10160217  573 1967
     0.000     0.000     0.000     0.000     1.000     1.000     1.000     0.229 10160218  573 1967
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.229 10160219  573 1967
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.229 10160220  573 1967
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.229 10160221  573 1967
     0.000     0.000     1.000     0.000     1.000     1.000     1.000     0.229 10160222  573 1967
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.229 10160223  573 1967
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.229 10160224  573 1967
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.229 10160225  573 1967
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.229 10160226  573 1967
     0.000     0.000     1.000     1.000     0.000     1.000     1.000     1.409 10170301  585 2001
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.409 10170302  585 2001
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     1.409 10170303  585 2001
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.409 10170304  585 2001
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.409 10170305  585 2001
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     1.409 10170307  585 2001
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.409 10170308  585 2001
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.409 10170309  585 2001
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.409 10170310  585 2001
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.409 10170311  585 2001
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.409 10170312  585 2001
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.409 10170313  585 2001
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.409 10170314  585 2001
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     1.409 10170315  585 2001
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.409 10170316  585 2001
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.409 10170317  585 2001
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     1.409 10170318  585 2001
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     1.409 10170319  585 2001
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     1.409 10170320  585 2001
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.409 10170321  585 2001
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.445 10180101  593 2024
     0.000     1.000     0.000     0.000     0.000     1.000     1.000     1.445 10180102  593 2024
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.445 10180103  593 2024
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.445 10180104  593 2024
     0.000     0.000     1.000     1.000     0.000     1.000     1.000     1.445 10180105  593 2024
     0.000     0.000     1.000     0.000     0.000     1.000     1.000     1.445 10180106  593 2024
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.445 10180107  593 2024
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.445 10180108  593 2024
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     1.445 10180109  593 2024
     0.000     0.000     1.000     0.000     0.000     1.000     1.000     1.445 10180110  593 2024
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.445 10180111  593 2024
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     1.445 10180112  593 2024
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.445 10180113  593 2024
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.445 10180114  593 2024
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.445 10180115  593 2024
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.445 10180116  593 2024
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.203 10190201  596 2032
     0.000     0.000     1.000     1.000     0.000     1.000     1.000     1.203 10190202  596 2032
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.203 10190203  596 2032
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.203 10190204  596 2032
     0.000     0.000     0.000         *     0.000     1.000     1.000     1.203 10190205  596 2032
     0.000     1.000     0.000     0.000     0.000     1.000     1.000     1.203 10190206  596 2032
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.203 10190208  596 2032
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.203 10190209  596 2032
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.203 10190210  596 2032
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.203 10190211  596 2032
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.203 10190212  596 2032
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.203 10190213  596 2032
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.203 10190214  596 2032
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.203 10190215  596 2032
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.203 10190216  596 2032
     0.000     1.000     1.000     1.000     0.000     1.000     1.000     1.203 10190217  596 2032
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.203 10190218  596 2032
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.203 10190219  596 2032
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.203 10190220  596 2032
