     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.222 10010117  400 1111
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.101     0.896     0.003     4.000     1.222 10010118  400 1111
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.101     0.896     0.003     4.000     1.222 10010119  400 1111
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.101     0.896     0.003     4.000     1.222 10010120  400 1111
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.222 10010122  400 1111
     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.014     0.000     0.001     0.163     0.822     5.000     1.222 10010124  400 1111
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.222 10010125  400 1111
     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.015     0.000     0.784     0.189     0.012     3.000     1.222 10010126  400 1111
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.101     0.896     0.003     4.000     1.222 10010127  400 1111
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.101     0.896     0.003     4.000     1.156 10020201  413 1249
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.156 10020203  413 1249
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.101     0.896     0.003     4.000     1.156 10020204  413 1249
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.156 10020205  413 1249
     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000     1.000     0.008     0.978     0.010     0.000     0.004     2.000     1.156 10020206  413 1249
     0.000     0.000     0.000     0.000         *     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.113     0.884     0.003     4.000     1.156 10020207  413 1249
     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.033     0.804     0.161     4.000     1.156 10020208  413 1249
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.156 10020209  413 1249
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.156 10020210  413 1249
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.156 10020211  413 1249
     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000     1.000     0.022     0.118     0.835     0.018     0.007     3.000     1.156 10020213  413 1249
     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.003     0.943     0.053     4.000     1.156 10020215  413 1249
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.156 10020216  413 1249
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.156 10020217  413 1249
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.156 10020218  413 1249
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.003     0.000     0.897     0.092     0.008     3.000     1.156 10020219  413 1249
     0.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     1.000     0.000     0.018     0.000     0.862     0.021     0.099     3.000     1.156 10020220  413 1249
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.156 10020221  413 1249
     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     0.079     0.000     0.025     0.002     0.894     5.000     1.156 10020222  413 1249
     0.000     0.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.014     0.000     0.000     0.003     0.983     5.000     1.156 10020223  413 1249
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.156 10020224  413 1249
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.156 10020225  413 1249
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.156 10020226  413 1249
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.156 10020227  413 1249
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.033     0.852     0.113     4.000     1.105 10030301  396 1067
     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.011     0.000     0.009     0.077     0.904     5.000     1.105 10030302  396 1067
     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.011     0.000     0.009     0.077     0.904     5.000     1.105 10030303  396 1067
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.105 10030305  396 1067
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.105 10030306  396 1067
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.105 10030307  396 1067
     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.117     0.870     0.011     4.000     1.105 10030308  396 1067
     0.000     0.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.014     0.000     0.000     0.003     0.983     5.000     1.105 10030309  396 1067
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.105 10030310  396 1067
     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.033     0.804     0.161     4.000     1.105 10030311  396 1067
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.033     0.852     0.113     4.000     1.105 10030312  396 1067
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.105 10030313  396 1067
     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     0.036     0.000     0.009     0.130     0.824     5.000     1.105 10030314  396 1067
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.105 10030315  396 1067
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.105 10030316  396 1067
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.105 10030317  396 1067
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.105 10030318  396 1067
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.105 10030319  396 1067
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.105 10030320  396 1067
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.105 10030321  396 1067
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.105 10030322  396 1067
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.105 10030323  396 1067
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.105 10030325  396 1067
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.101     0.896     0.003     4.000     1.426 10040201  381  903
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.426 10040202  381  903
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.101     0.896     0.003     4.000     1.426 10040203  381  903
     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.014     0.000     0.001     0.163     0.822     5.000     1.426 10040204  381  903
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.426 10040205  381  903
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.426 10040206  381  903
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.426 10040207  381  903
     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     0.006     0.000     0.209     0.626     0.158     4.000     1.426 10040208  381  903
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.101     0.896     0.003     4.000     1.426 10040209  381  903
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.426 10040210  381  903
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.426 10040211  381  903
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.004     0.000     0.213     0.670     0.112     4.000     1.426 10040212  381  903
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.426 10040213  381  903
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.426 10040214  381  903
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.426 10040215  381  903
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.001     0.000     0.621     0.363     0.015     3.000     1.426 10040216  381  903
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.033     0.852     0.113     4.000     1.426 10040217  381  903
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.426 10040219  381  903
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.426 10040220  381  903
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     2.058 10050201  418 1304
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.101     0.896     0.003     4.000     2.058 10050203  418 1304
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000     0.005     0.361     0.617     0.009     0.009     3.000     2.058 10050204  418 1304
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.001     0.000     0.929     0.067     0.004     3.000     2.058 10050206  418 1304
     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.002     0.000     0.688     0.283     0.027     3.000     2.058 10050207  418 1304
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     2.058 10050208  418 1304
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     2.058 10050211  418 1304
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.004     0.138     0.702     0.147     0.010     3.000     2.058 10050212  418 1304
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     2.058 10050213  418 1304
     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.036     0.000     0.079     0.792     0.093     4.000     2.058 10050214  418 1304
     0.000     0.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.014     0.000     0.000     0.003     0.983     5.000     2.058 10050216  418 1304
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.846 10060102  407 1185
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.846 10060106  407 1185
     0.000     0.000     1.000     0.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.766     0.000     0.018     0.000     0.217     1.000     1.846 10060107  407 1185
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.846 10060108  407 1185
     0.000     0.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.014     0.000     0.000     0.003     0.983     5.000     1.846 10060109  407 1185
     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.011     0.000     0.009     0.077     0.904     5.000     1.846 10060110  407 1185
     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.033     0.804     0.161     4.000     1.846 10060111  407 1185
     0.000     0.000         *         *         *         *         *         *         *         *         *     0.009     0.023     0.076     0.791     0.101     4.000     1.846 10060112  407 1185
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.846 10060113  407 1185
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.846 10060114  407 1185
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.846 10060115  407 1185
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.846 10060116  407 1185
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.832 10070502  401 1122
     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.003     0.943     0.053     4.000     1.832 10070503  401 1122
     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.011     0.000     0.009     0.077     0.904     5.000     1.832 10070504  401 1122
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.003     0.000     0.897     0.092     0.008     3.000     1.832 10070505  401 1122
     0.000     0.000     0.000     1.000     0.000     1.000     0.000     1.000     0.000     1.000     0.000     0.096     0.000     0.264     0.002     0.637     5.000     1.832 10070508  401 1122
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.832 10070510  401 1122
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.101     0.896     0.003     4.000     1.832 10070512  401 1122
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.832 10070513  401 1122
     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.181     0.000     0.216     0.150     0.453     5.000     1.832 10070514  401 1122
     0.000     0.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.014     0.000     0.000     0.003     0.983     5.000     1.832 10070516  401 1122
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.832 10070518  401 1122
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.101     0.896     0.003     4.000     1.832 10070519  401 1122
     0.000     0.000     1.000         *     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.003     0.000     0.003     0.855     0.140     4.000     1.832 10070520  401 1122
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.101     0.896     0.003     4.000     1.500 10080101  380  892
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.500 10080102  380  892
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.500 10080103  380  892
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.500 10080104  380  892
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.101     0.896     0.003     4.000     1.500 10080105  380  892
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.101     0.896     0.003     4.000     1.500 10080106  380  892
     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     0.000     0.989     0.011     0.000     0.000     2.000     1.500 10080107  380  892
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.500 10080108  380  892
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.101     0.896     0.003     4.000     1.500 10080109  380  892
     1.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.282     0.000     0.000     0.004     0.714     5.000     1.500 10080110  380  892
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.500 10080112  380  892
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.500 10080113  380  892
     0.000     0.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.014     0.000     0.000     0.003     0.983     5.000     1.500 10080114  380  892
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.101     0.896     0.003     4.000     1.500 10080115  380  892
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.101     0.896     0.003     4.000     1.500 10080116  380  892
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.500 10080118  380  892
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.500 10080119  380  892
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.001     0.000     0.621     0.363     0.015     3.000     1.850 10090201  435 1491
     1.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     0.499     0.000     0.001     0.002     0.499     1.000     1.850 10090203  435 1491
     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.033     0.804     0.161     4.000     1.850 10090204  435 1491
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.850 10090208  435 1491
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.101     0.896     0.003     4.000     1.850 10090209  435 1491
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.101     0.896     0.003     4.000     1.850 10090211  435 1491
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.101     0.896     0.003     4.000     1.850 10090212  435 1491
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.850 10090213  435 1491
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.101     0.896     0.003     4.000     1.850 10090214  435 1491
     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     1.000     0.000     0.007     0.000     0.984     0.005     0.004     3.000     1.850 10090215  435 1491
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.850 10090216  435 1491
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.850 10090218  435 1491
     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000         *     0.002     0.001     0.003     0.938     0.056     4.000     1.850 10090219  435 1491
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.050     0.000     0.381     0.113     0.456     5.000     1.850 10090220  435 1491
     0.000     0.000     0.000     1.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.312     0.000     0.067     0.000     0.620     5.000     1.850 10090221  435 1491
     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.033     0.804     0.161     4.000     1.850 10090222  435 1491
     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.117     0.870     0.011     4.000     1.128 10100401  395 1056
     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.033     0.804     0.161     4.000     1.128 10100402  395 1056
     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.033     0.804     0.161     4.000     1.128 10100403  395 1056
     0.000     1.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.241     0.000     0.012     0.003     0.744     5.000     1.128 10100404  395 1056
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.013     0.532     0.432     0.009     0.014     2.000     1.128 10100405  395 1056
     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.033     0.804     0.161     4.000     1.128 10100406  395 1056
     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.003     0.943     0.053     4.000     1.128 10100407  395 1056
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.128 10100408  395 1056
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.128 10100409  395 1056
     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     0.003     0.000     0.517     0.473     0.008     3.000     1.128 10100410  395 1056
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.101     0.896     0.003     4.000     1.128 10100411  395 1056
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.001     0.000     0.929     0.067     0.004     3.000     1.128 10100412  395 1056
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.128 10100413  395 1056
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.984     0.002     4.000     1.128 10100414  395 1056
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.033     0.852     0.113     4.000     1.128 10100415  395 1056
