     0.000     0.000     1.000     0.000     0.000     0.437     0.000     0.298     0.000     0.118     0.146     1.000     0.939 10030706  799 2414
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     0.939 10030707  799 2414
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     0.939 10030708  799 2414
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     0.939 10030709  799 2414
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     0.939 10030710  799 2414
     0.000     1.000     0.000     1.000     0.000     0.000     0.004     0.000     0.403     0.015     0.578     6.000     0.939 10030711  799 2414
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     0.939 10030712  799 2414
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     0.939 10030713  799 2414
     0.000     1.000     0.000     0.000     1.000     0.000     0.001     0.000     0.000     0.958     0.041     5.000     0.939 10030714  799 2414
     0.000     1.000     1.000     1.000     1.000     0.000     0.316     0.000     0.000     0.024     0.659     6.000     0.939 10030715  799 2414
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     0.939 10030716  799 2414
     1.000     0.000     0.000     1.000     1.000     0.000     0.506     0.007     0.461     0.026     0.000     2.000     0.939 10030717  799 2414
     0.000     0.000     0.000     1.000     1.000     0.000     0.001     0.050     0.104     0.010     0.834     6.000     0.939 10030718  799 2414
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     0.939 10030719  799 2414
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     0.939 10030720  799 2414
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     0.939 10030721  799 2414
     0.000     0.000     0.000     1.000     1.000     0.000     0.001     0.050     0.104     0.010     0.834     6.000     0.939 10030722  799 2414
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     0.939 10030723  799 2414
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.077 10040301  801 2418
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.077 10040302  801 2418
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     1.077 10040303  801 2418
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.077 10040304  801 2418
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.077 10040306  801 2418
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     1.077 10040307  801 2418
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.077 10040308  801 2418
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.077 10040309  801 2418
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     1.077 10040310  801 2418
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     1.077 10040311  801 2418
     0.000     1.000     0.000     1.000     0.000     0.000     0.004     0.000     0.403     0.015     0.578     6.000     1.077 10040312  801 2418
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.077 10040313  801 2418
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     1.077 10040314  801 2418
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.726 10050201  770 2356
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.726 10050202  770 2356
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.726 10050203  770 2356
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.726 10050204  770 2356
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.726 10050205  770 2356
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     1.726 10050207  770 2356
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.726 10050208  770 2356
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.726 10050209  770 2356
     1.000     1.000     0.000     1.000     1.000     0.000     0.924     0.000     0.069     0.006     0.000     2.000     1.726 10050210  770 2356
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     1.726 10050211  770 2356
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     1.726 10050212  770 2356
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.726 10050213  770 2356
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     1.726 10050214  770 2356
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.726 10050215  770 2356
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.726 10050217  770 2356
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.726 10050219  770 2356
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     1.726 10050220  770 2356
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     1.726 10050221  770 2356
     0.000         *     0.000     0.000     0.000     0.000     0.000     0.945     0.000     0.039     0.015     3.000     1.726 10050222  770 2356
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.726 10050223  770 2356
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.726 10050224  770 2356
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.726 10050225  770 2356
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.726 10050226  770 2356
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.726 10050227  770 2356
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.726 10050228  770 2356
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.726 10050229  770 2356
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.726 10050230  770 2356
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.726 10050231  770 2356
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.726 10050232  770 2356
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     0.831 10060701  808 2432
     1.000     1.000     1.000     1.000     0.000     0.000     0.998     0.000     0.000     0.002     0.000     2.000     0.831 10060702  808 2432
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     0.831 10060703  808 2432
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     0.831 10060704  808 2432
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     0.831 10060705  808 2432
     0.000     0.000     1.000     0.000     0.000     0.437     0.000     0.298     0.000     0.118     0.146     1.000     0.831 10060706  808 2432
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     0.831 10060707  808 2432
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     0.831 10060708  808 2432
     0.000     0.000     1.000     1.000     1.000     0.000     0.011     0.002     0.000     0.006     0.981     6.000     0.831 10060709  808 2432
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     0.831 10060710  808 2432
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     0.831 10060711  808 2432
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     0.831 10060713  808 2432
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     0.831 10060714  808 2432
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     0.831 10060715  808 2432
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     0.831 10060716  808 2432
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     0.831 10060717  808 2432
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     0.831 10060718  808 2432
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     0.831 10060719  808 2432
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     0.831 10060720  808 2432
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     0.831 10060721  808 2432
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     0.831 10060722  808 2432
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     0.831 10060723  808 2432
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     0.831 10060724  808 2432
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     0.831 10060725  808 2432
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     0.831 10060726  808 2432
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     0.831 10060727  808 2432
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     0.831 10060728  808 2432
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     0.831 10060729  808 2432
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.490 10070701  780 2377
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.490 10070702  780 2377
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.490 10070703  780 2377
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.490 10070705  780 2377
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.490 10070708  780 2377
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.490 10070709  780 2377
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.490 10070710  780 2377
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     1.490 10070712  780 2377
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.490 10070713  780 2377
     0.000     0.000     1.000     0.000     1.000     0.789     0.000     0.004     0.000     0.142     0.065     1.000     1.490 10070714  780 2377
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.490 10070716  780 2377
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.490 10070717  780 2377
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.490 10070718  780 2377
     1.000     1.000     1.000     1.000     1.000     0.000     0.999     0.000     0.000     0.001     0.000     2.000     1.490 10070719  780 2377
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     1.490 10070721  780 2377
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     1.490 10070722  780 2377
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     1.490 10070724  780 2377
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.490 10070725  780 2377
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.490 10070726  780 2377
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.490 10070727  780 2377
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.490 10070728  780 2377
     0.000     1.000     0.000     1.000     1.000     0.000     0.047     0.000     0.273     0.044     0.636     6.000     1.969 10080301  794 2406
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.969 10080302  794 2406
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     1.969 10080303  794 2406
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     1.969 10080304  794 2406
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.969 10080305  794 2406
     1.000     0.000     0.000     0.000     0.000     0.000     0.001     0.725     0.000     0.273     0.000     3.000     1.969 10080306  794 2406
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     1.969 10080308  794 2406
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.969 10080312  794 2406
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.969 10080314  794 2406
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     1.969 10080315  794 2406
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     1.969 10080316  794 2406
     0.000     0.000     1.000     1.000     0.000     0.000     0.001     0.055     0.000     0.002     0.942     6.000     1.969 10080317  794 2406
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.969 10080318  794 2406
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     1.969 10080319  794 2406
     0.000     0.000     1.000     1.000     0.000     0.000     0.001     0.055     0.000     0.002     0.942     6.000     1.969 10080320  794 2406
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.969 10080322  794 2406
     0.000     1.000     0.000     1.000     0.000     0.000     0.004     0.000     0.403     0.015     0.578     6.000     1.969 10080323  794 2406
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     1.969 10080324  794 2406
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.257 10090701  785 2386
     0.000     0.000     0.000     1.000     1.000     0.000     0.001     0.050     0.104     0.010     0.834     6.000     1.257 10090702  785 2386
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.257 10090704  785 2386
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.257 10090705  785 2386
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     1.257 10090706  785 2386
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.257 10090707  785 2386
     0.000     0.000     0.000     1.000     1.000     0.000     0.001     0.050     0.104     0.010     0.834     6.000     1.257 10090708  785 2386
     0.000     1.000     1.000     1.000     0.000     0.000     0.039     0.000     0.000     0.013     0.948     6.000     1.257 10090709  785 2386
     0.000     0.000     1.000     1.000     0.000     0.000     0.001     0.055     0.000     0.002     0.942     6.000     1.257 10090710  785 2386
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.257 10090711  785 2386
     0.000     0.000     1.000     1.000     1.000     0.000     0.011     0.002     0.000     0.006     0.981     6.000     1.257 10090712  785 2386
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     1.257 10090714  785 2386
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.257 10090715  785 2386
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.257 10090716  785 2386
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     1.257 10090718  785 2386
     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.289     0.000     0.572     0.139     5.000     1.257 10090719  785 2386
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     1.257 10090720  785 2386
     0.000     0.000     1.000     0.000     0.000     0.437     0.000     0.298     0.000     0.118     0.146     1.000     1.257 10090721  785 2386
     0.000     0.000     0.000     1.000     1.000     0.000     0.001     0.050     0.104     0.010     0.834     6.000     0.683 10100301  752 2319
     1.000     0.000     1.000     1.000     1.000     0.000     0.996     0.000     0.000     0.004     0.000     2.000     0.683 10100303  752 2319
     0.000     0.000     1.000     0.000     0.000     0.437     0.000     0.298     0.000     0.118     0.146     1.000     0.683 10100305  752 2319
     0.000     1.000     0.000     1.000     0.000     0.000     0.004     0.000     0.403     0.015     0.578     6.000     0.683 10100307  752 2319
     0.000     0.000     0.000     1.000     1.000     0.000     0.001     0.050     0.104     0.010     0.834     6.000     0.683 10100308  752 2319
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     0.683 10100309  752 2319
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     0.683 10100310  752 2319
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     0.683 10100311  752 2319
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     0.683 10100312  752 2319
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     0.683 10100313  752 2319
     0.000     0.000     1.000     1.000     0.000     0.000     0.001     0.055     0.000     0.002     0.942     6.000     0.683 10100314  752 2319
     1.000     0.000     1.000     1.000     1.000     0.000     0.996     0.000     0.000     0.004     0.000     2.000     0.683 10100316  752 2319
     0.000     0.000     1.000     0.000     1.000     0.789     0.000     0.004     0.000     0.142     0.065     1.000     0.683 10100317  752 2319
     0.000     0.000     1.000     1.000     0.000     0.000     0.001     0.055     0.000     0.002     0.942     6.000     0.683 10100318  752 2319
     1.000     0.000     1.000     0.000     0.000     0.637     0.019     0.042     0.000     0.301     0.000     1.000     0.683 10100319  752 2319
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     0.683 10100320  752 2319
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     0.683 10100321  752 2319
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     2.331 10110201  766 2348
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     2.331 10110202  766 2348
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     2.331 10110203  766 2348
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     2.331 10110204  766 2348
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     2.331 10110205  766 2348
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     2.331 10110206  766 2348
     0.000     0.000     1.000     0.000     1.000     0.789     0.000     0.004     0.000     0.142     0.065     1.000     2.331 10110207  766 2348
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     2.331 10110208  766 2348
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     2.331 10110209  766 2348
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     2.331 10110210  766 2348
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     2.331 10110211  766 2348
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     2.331 10110212  766 2348
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     2.331 10110213  766 2348
     0.000     1.000     0.000     0.000     1.000     0.000     0.001     0.000     0.000     0.958     0.041     5.000     2.331 10110214  766 2348
     0.000     0.000     1.000     0.000     0.000     0.437     0.000     0.298     0.000     0.118     0.146     1.000     2.331 10110215  766 2348
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     0.732 10120501  795 2404
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.631     0.062     0.001     0.305     3.000     0.732 10120502  795 2404
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.000     0.020     0.013     3.000     0.732 10120503  795 2404
