     1.000     1.000     1.000     0.000     0.000     1.000     0.031     0.000     0.000     0.969     0.000     4.000     0.856 10020320  96 203
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.856 10020321  96 203
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.856 10020322  96 203
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.856 10020323  96 203
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.856 10020324  96 203
     0.000     0.000     0.000     1.000     0.000     1.000     0.386     0.000     0.478     0.011     0.125     3.000     0.856 10020325  96 203
     0.000     0.000     0.000     1.000     0.000     0.000     0.213     0.000     0.061     0.004     0.721     5.000     0.856 10020326  96 203
     0.000     0.000     1.000     1.000     0.000     1.000     0.114     0.000     0.860     0.018     0.008     3.000     1.193 10030201  91 193
         *         *     1.000         *         *     0.000     0.192     0.010     0.146     0.155     0.497     5.000     1.193 10030202  91 193
     0.000     1.000         *     1.000     1.000     0.000     0.712     0.024     0.000     0.250     0.014     1.000     1.193 10030205  91 193
         *         *     0.000     0.000         *         *     0.046     0.020     0.015     0.015     0.903     5.000     1.193 10030206  91 193
     0.000     0.000     0.000     1.000     1.000     0.000     0.753     0.000     0.013     0.015     0.218     1.000     1.193 10030207  91 193
     0.000     1.000     0.000     1.000     0.000     0.000     0.694     0.000     0.000     0.100     0.206     1.000     1.193 10030208  91 193
     0.000     0.000     0.000     1.000     0.000     0.000     0.213     0.000     0.061     0.004     0.721     5.000     1.193 10030209  91 193
     1.000     1.000     0.000     1.000     0.000     0.000     0.375     0.000     0.000     0.618     0.007     4.000     1.193 10030212  91 193
     0.000     0.000     0.000     1.000     1.000     1.000     0.885     0.000     0.066     0.024     0.025     1.000     1.193 10030213  91 193
     0.000     0.000     1.000     1.000     0.000         *     0.142     0.000     0.796     0.021     0.041     3.000     1.193 10030214  91 193
     0.000     0.000         *     1.000     0.000     0.000     0.230     0.000     0.169     0.012     0.590     5.000     1.193 10030215  91 193
     0.000     0.000     0.000     0.000     1.000     0.000     0.100     0.004     0.001     0.005     0.890     5.000     1.193 10030216  91 193
     0.000     1.000     0.000     1.000     1.000     1.000     0.837     0.000     0.000     0.161     0.002     1.000     1.193 10030217  91 193
     0.000     0.000     1.000     0.000     0.000     0.000     0.039     0.000     0.055     0.012     0.894     5.000     1.193 10030218  91 193
     0.000     0.000     0.000     1.000     1.000     1.000     0.885     0.000     0.066     0.024     0.025     1.000     1.193 10030222  91 193
     0.000     0.000     0.000     1.000     1.000     0.000     0.753     0.000     0.013     0.015     0.218     1.000     1.193 10030224  91 193
     0.000     0.000     1.000     0.000     0.000     0.000     0.039     0.000     0.055     0.012     0.894     5.000     1.727 10040101 102 215
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     1.727 10040102 102 215
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     1.727 10040103 102 215
     0.000     0.000     0.000     0.000     0.000     1.000     0.083     0.000     0.082     0.006     0.829     5.000     1.727 10040104 102 215
     0.000     0.000     0.000     1.000     0.000     1.000     0.386     0.000     0.478     0.011     0.125     3.000     1.727 10040105 102 215
     0.000     0.000     1.000     1.000     0.000     1.000     0.114     0.000     0.860     0.018     0.008     3.000     1.727 10040106 102 215
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     1.727 10040107 102 215
     0.000     0.000     0.000     1.000     0.000     0.000     0.213     0.000     0.061     0.004     0.721     5.000     1.727 10040108 102 215
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     1.727 10040109 102 215
     0.000     1.000     1.000     1.000     0.000     1.000     0.474     0.000     0.000     0.523     0.003     4.000     1.727 10040110 102 215
     0.000     0.000     1.000     1.000     0.000     1.000     0.114     0.000     0.860     0.018     0.008     3.000     1.727 10050101 107 225
     0.000     0.000     0.000     0.000     0.000     1.000     0.083     0.000     0.082     0.006     0.829     5.000     1.727 10050102 107 225
     0.000     0.000     0.000     1.000     1.000     0.000     0.753     0.000     0.013     0.015     0.218     1.000     1.727 10050103 107 225
     0.000     1.000     0.000     1.000     1.000     1.000     0.837     0.000     0.000     0.161     0.002     1.000     1.727 10050104 107 225
     0.000     0.000     1.000     1.000     0.000     1.000     0.114     0.000     0.860     0.018     0.008     3.000     1.727 10050105 107 225
     0.000     0.000     0.000     0.000     0.000     1.000     0.083     0.000     0.082     0.006     0.829     5.000     1.727 10050106 107 225
     0.000     0.000     1.000     1.000     0.000     1.000     0.114     0.000     0.860     0.018     0.008     3.000     1.727 10050107 107 225
     0.000     0.000     0.000     1.000     0.000     1.000     0.386     0.000     0.478     0.011     0.125     3.000     1.942 10060101 131 275
     0.000     0.000     0.000     1.000     0.000     1.000     0.386     0.000     0.478     0.011     0.125     3.000     1.942 10060103 131 275
     0.000     0.000     1.000     1.000     0.000     0.000     0.278     0.000     0.484     0.033     0.205     3.000     1.942 10060104 131 275
     0.000     0.000     0.000     1.000     0.000     1.000     0.386     0.000     0.478     0.011     0.125     3.000     1.942 10060105 131 275
     0.000     0.000     1.000     1.000     1.000     1.000     0.619     0.000     0.281     0.097     0.004     1.000     1.942 10060106 131 275
     0.000     0.000     1.000     1.000     0.000     1.000     0.114     0.000     0.860     0.018     0.008     3.000     1.942 10060107 131 275
     0.000     0.000     0.000     1.000     0.000     0.000     0.213     0.000     0.061     0.004     0.721     5.000     1.942 10060108 131 275
     0.000     0.000     0.000     1.000     1.000     1.000     0.885     0.000     0.066     0.024     0.025     1.000     1.942 10060109 131 275
     0.000     0.000     1.000     0.000     0.000     1.000     0.105     0.000     0.627     0.041     0.227     3.000     0.757 10070601 128 267
     0.000     0.000     0.000     1.000     0.000     0.000     0.213     0.000     0.061     0.004     0.721     5.000     0.757 10070602 128 267
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.757 10070603 128 267
     0.000     0.000     0.000     1.000     0.000     0.000     0.213     0.000     0.061     0.004     0.721     5.000     0.757 10070604 128 267
     0.000     0.000     0.000     0.000     0.000     1.000     0.083     0.000     0.082     0.006     0.829     5.000     0.757 10070605 128 267
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.757 10070607 128 267
     0.000     0.000     0.000     0.000     0.000     1.000     0.083     0.000     0.082     0.006     0.829     5.000     0.757 10070608 128 267
     0.000     0.000     0.000     0.000     0.000     1.000     0.083     0.000     0.082     0.006     0.829     5.000     0.757 10070609 128 267
     0.000     0.000     0.000     0.000     0.000     1.000     0.083     0.000     0.082     0.006     0.829     5.000     0.757 10070610 128 267
     0.000     0.000     1.000     1.000     0.000     1.000     0.114     0.000     0.860     0.018     0.008     3.000     0.757 10070611 128 267
     0.000     0.000     1.000     1.000     0.000     0.000     0.278     0.000     0.484     0.033     0.205     3.000     0.757 10070612 128 267
     0.000     0.000     0.000     1.000     1.000     1.000     0.885     0.000     0.066     0.024     0.025     1.000     0.757 10070613 128 267
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.757 10070614 128 267
     0.000     0.000     1.000     1.000     0.000     1.000     0.114     0.000     0.860     0.018     0.008     3.000     0.757 10070615 128 267
     0.000     0.000     0.000     0.000     0.000     1.000     0.083     0.000     0.082     0.006     0.829     5.000     0.757 10070616 128 267
     1.000     1.000     1.000     1.000     0.000     1.000     0.074     0.000     0.000     0.926     0.000     4.000     0.757 10070617 128 267
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.757 10070618 128 267
     1.000     1.000     1.000     1.000     0.000     1.000     0.074     0.000     0.000     0.926     0.000     4.000     0.757 10070619 128 267
     0.000     1.000     0.000     0.000     1.000     0.000     0.137     0.706     0.000     0.049     0.107     2.000     0.757 10070620 128 267
     0.000     0.000     1.000     1.000     0.000     1.000     0.114     0.000     0.860     0.018     0.008     3.000     0.757 10070621 128 267
     0.000     1.000     0.000     1.000     0.000     1.000     0.819     0.000     0.000     0.158     0.023     1.000     0.757 10070622 128 267
     0.000     0.000     0.000     1.000     1.000     1.000     0.885     0.000     0.066     0.024     0.025     1.000     0.757 10070623 128 267
     0.000     0.000     0.000     1.000     0.000     1.000     0.386     0.000     0.478     0.011     0.125     3.000     0.757 10070624 128 267
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.757 10070625 128 267
     1.000     0.000     1.000     1.000     0.000     0.000     0.416     0.000     0.004     0.560     0.020     4.000     0.757 10070626 128 267
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.972 10080301 134 278
     1.000     1.000     1.000     0.000     0.000     0.000     0.041     0.000     0.000     0.954     0.005     4.000     0.972 10080302 134 278
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.972 10080303 134 278
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.972 10080304 134 278
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.972 10080305 134 278
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.972 10080306 134 278
     0.000     0.000     0.000     0.000     0.000     1.000     0.083     0.000     0.082     0.006     0.829     5.000     0.972 10080307 134 278
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.972 10080308 134 278
     0.000     0.000     0.000     0.000     0.000     1.000     0.083     0.000     0.082     0.006     0.829     5.000     0.972 10080309 134 278
     0.000     0.000     0.000     0.000     0.000     1.000     0.083     0.000     0.082     0.006     0.829     5.000     0.972 10080310 134 278
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.972 10080311 134 278
     0.000     1.000     0.000     1.000     0.000     0.000     0.694     0.000     0.000     0.100     0.206     1.000     0.972 10080312 134 278
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.972 10080313 134 278
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.972 10080314 134 278
     0.000     0.000     0.000     1.000     0.000     1.000     0.386     0.000     0.478     0.011     0.125     3.000     0.972 10080315 134 278
     0.000     0.000     0.000     0.000     0.000     1.000     0.083     0.000     0.082     0.006     0.829     5.000     0.972 10080316 134 278
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.972 10080317 134 278
     0.000     0.000     0.000     1.000     0.000     0.000     0.213     0.000     0.061     0.004     0.721     5.000     0.972 10080318 134 278
     0.000     0.000     1.000     1.000     0.000     1.000     0.114     0.000     0.860     0.018     0.008     3.000     0.972 10080319 134 278
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.972 10080320 134 278
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.972 10080321 134 278
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.972 10080322 134 278
     0.000     1.000     1.000     1.000     0.000     1.000     0.474     0.000     0.000     0.523     0.003     4.000     0.972 10080323 134 278
     0.000     0.000     0.000     1.000     0.000     1.000     0.386     0.000     0.478     0.011     0.125     3.000     0.972 10080324 134 278
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     1.113 10090301  82 175
     0.000     0.000     1.000     0.000     0.000     0.000     0.039     0.000     0.055     0.012     0.894     5.000     1.113 10090302  82 175
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     1.113 10090303  82 175
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     1.113 10090304  82 175
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     1.113 10090305  82 175
     0.000     1.000     0.000     0.000     0.000     0.000     0.095     0.000     0.000     0.034     0.870     5.000     1.113 10090306  82 175
     0.000     0.000     1.000     0.000     0.000     0.000     0.039     0.000     0.055     0.012     0.894     5.000     1.113 10090307  82 175
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     1.113 10090308  82 175
     0.000     0.000     0.000     0.000     0.000     1.000     0.083     0.000     0.082     0.006     0.829     5.000     1.113 10090309  82 175
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     1.113 10090310  82 175
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     1.113 10090311  82 175
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     1.113 10090312  82 175
     0.000     0.000     1.000     0.000     0.000     0.000     0.039     0.000     0.055     0.012     0.894     5.000     1.113 10090313  82 175
     0.000     0.000     1.000     0.000     0.000     0.000     0.039     0.000     0.055     0.012     0.894     5.000     1.113 10090314  82 175
     0.000     1.000     0.000     0.000     0.000     0.000     0.095     0.000     0.000     0.034     0.870     5.000     1.113 10090315  82 175
     0.000     0.000     0.000     0.000     0.000     1.000     0.083     0.000     0.082     0.006     0.829     5.000     1.113 10090316  82 175
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     1.113 10090317  82 175
     0.000     0.000     1.000     1.000     0.000     1.000     0.114     0.000     0.860     0.018     0.008     3.000     1.113 10090318  82 175
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     1.113 10090319  82 175
     0.000     0.000     1.000     0.000     0.000     1.000     0.105     0.000     0.627     0.041     0.227     3.000     1.113 10090320  82 175
     0.000     0.000     0.000     1.000     0.000     0.000     0.213     0.000     0.061     0.004     0.721     5.000     0.585 10100101  99 207
     0.000     0.000     0.000     1.000     1.000     0.000     0.753     0.000     0.013     0.015     0.218     1.000     0.585 10100102  99 207
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.585 10100103  99 207
     0.000     0.000     0.000     1.000     0.000     0.000     0.213     0.000     0.061     0.004     0.721     5.000     0.585 10100104  99 207
     1.000     0.000     0.000     1.000     0.000     1.000     0.745     0.000     0.005     0.235     0.016     1.000     0.585 10100105  99 207
     0.000     0.000     1.000     1.000     0.000     1.000     0.114     0.000     0.860     0.018     0.008     3.000     0.585 10100106  99 207
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.585 10100107  99 207
     1.000     1.000     1.000     0.000     1.000     1.000     0.031     0.000     0.000     0.969     0.000     4.000     0.585 10100108  99 207
     0.000     0.000     1.000     0.000     0.000     0.000     0.039     0.000     0.055     0.012     0.894     5.000     0.585 10100109  99 207
     0.000     0.000     0.000     1.000     0.000     1.000     0.386     0.000     0.478     0.011     0.125     3.000     0.585 10100110  99 207
     0.000     0.000     1.000     1.000     0.000     1.000     0.114     0.000     0.860     0.018     0.008     3.000     0.585 10100111  99 207
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.585 10100112  99 207
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.585 10100113  99 207
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.585 10100114  99 207
     0.000     0.000     0.000     1.000     0.000     0.000     0.213     0.000     0.061     0.004     0.721     5.000     0.585 10100115  99 207
     0.000     0.000     1.000     1.000     0.000     1.000     0.114     0.000     0.860     0.018     0.008     3.000     0.585 10100116  99 207
     0.000     0.000     0.000     1.000     0.000     1.000     0.386     0.000     0.478     0.011     0.125     3.000     0.585 10100117  99 207
     0.000     0.000     0.000     1.000     0.000     1.000     0.386     0.000     0.478     0.011     0.125     3.000     0.585 10100118  99 207
     0.000     0.000     1.000     0.000     0.000     1.000     0.105     0.000     0.627     0.041     0.227     3.000     0.585 10100119  99 207
     0.000     0.000         *     1.000     0.000     0.000     0.230     0.000     0.169     0.012     0.590     5.000     0.585 10100120  99 207
     0.000     0.000     1.000     1.000     0.000     1.000     0.114     0.000     0.860     0.018     0.008     3.000     0.585 10100121  99 207
     0.000     0.000     1.000     0.000     0.000     1.000     0.105     0.000     0.627     0.041     0.227     3.000     0.709 10110301  87 187
     0.000     0.000     1.000     1.000     0.000     1.000     0.114     0.000     0.860     0.018     0.008     3.000     0.709 10110302  87 187
     0.000     0.000     1.000     1.000     0.000     1.000     0.114     0.000     0.860     0.018     0.008     3.000     0.709 10110303  87 187
     0.000     0.000     1.000     0.000     0.000     1.000     0.105     0.000     0.627     0.041     0.227     3.000     0.709 10110304  87 187
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.709 10110305  87 187
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.709 10110306  87 187
     0.000     0.000     0.000     1.000     0.000     0.000     0.213     0.000     0.061     0.004     0.721     5.000     0.709 10110307  87 187
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.709 10110308  87 187
     0.000     0.000     0.000     1.000     0.000     1.000     0.386     0.000     0.478     0.011     0.125     3.000     0.709 10110309  87 187
     0.000     0.000     0.000     1.000     0.000     0.000     0.213     0.000     0.061     0.004     0.721     5.000     0.709 10110310  87 187
     0.000     0.000     0.000         *     0.000     0.000     0.038     0.000     0.010     0.001     0.950     5.000     0.709 10110311  87 187
     0.000     0.000     0.000     0.000     0.000     1.000     0.083     0.000     0.082     0.006     0.829     5.000     0.709 10110312  87 187
     1.000     1.000     1.000     1.000     1.000     1.000     0.074     0.000     0.000     0.926     0.000     4.000     0.709 10110313  87 187
     0.000     0.000     0.000     1.000     0.000     1.000     0.386     0.000     0.478     0.011     0.125     3.000     0.709 10110314  87 187
     0.000     1.000     0.000     1.000     0.000     0.000     0.694     0.000     0.000     0.100     0.206     1.000     0.709 10110315  87 187
     0.000     0.000     1.000     0.000     0.000     0.000     0.039     0.000     0.055     0.012     0.894     5.000     0.709 10110316  87 187
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.709 10110317  87 187
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.709 10110318  87 187
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.709 10110319  87 187
     0.000     0.000     1.000     0.000     0.000     0.000     0.039     0.000     0.055     0.012     0.894     5.000     0.709 10110320  87 187
     0.000     0.000     1.000     1.000     0.000     0.000     0.278     0.000     0.484     0.033     0.205     3.000     0.709 10110321  87 187
     0.000     0.000     1.000     1.000     0.000     1.000     0.114     0.000     0.860     0.018     0.008     3.000     0.709 10110322  87 187
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.709 10110323  87 187
     0.000     0.000     0.000     1.000     0.000     1.000     0.386     0.000     0.478     0.011     0.125     3.000     0.709 10110324  87 187
     0.000     0.000     1.000     1.000     1.000     1.000     0.619     0.000     0.281     0.097     0.004     1.000     0.709 10110325  87 187
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.970 10120201  76 165
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.970 10120202  76 165
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.970 10120203  76 165
     0.000     0.000     0.000     0.000     0.000     1.000     0.083     0.000     0.082     0.006     0.829     5.000     0.970 10120204  76 165
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.970 10120205  76 165
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.970 10120206  76 165
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.970 10120207  76 165
     0.000     0.000     0.000     1.000     0.000     0.000     0.213     0.000     0.061     0.004     0.721     5.000     0.970 10120208  76 165
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.970 10120209  76 165
     0.000     0.000     0.000     1.000     0.000     0.000     0.213     0.000     0.061     0.004     0.721     5.000     0.970 10120210  76 165
     0.000     0.000     1.000     1.000     0.000     1.000     0.114     0.000     0.860     0.018     0.008     3.000     0.970 10120211  76 165
     0.000     0.000     1.000     0.000     0.000     1.000     0.105     0.000     0.627     0.041     0.227     3.000     0.970 10120212  76 165
     0.000         *         *     0.000     0.000     1.000     0.109     0.000     0.207     0.046     0.639     5.000     0.970 10120213  76 165
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.970 10120214  76 165
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.970 10120215  76 165
     0.000     1.000     0.000     0.000     0.000     0.000     0.095     0.000     0.000     0.034     0.870     5.000     0.970 10120216  76 165
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.970 10120217  76 165
     0.000     0.000     1.000     0.000     0.000     0.000     0.039     0.000     0.055     0.012     0.894     5.000     0.970 10120218  76 165
     0.000     0.000     1.000     1.000     0.000     0.000     0.278     0.000     0.484     0.033     0.205     3.000     0.970 10120219  76 165
     0.000     1.000     0.000     1.000     0.000     1.000     0.819     0.000     0.000     0.158     0.023     1.000     0.970 10120220  76 165
     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.988     5.000     0.970 10120221  76 165
