     0.000     0.000     1.000     1.000     0.000     0.732     0.268     1.000     0.859 10020124 310 684
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.275 10030101 347 775
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.275 10030102 347 775
     0.000     0.000     0.000     0.000     1.000     0.246     0.754     2.000     0.275 10030103 347 775
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.275 10030104 347 775
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.275 10030105 347 775
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.275 10030106 347 775
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.275 10030107 347 775
     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     0.275 10030108 347 775
     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     0.275 10030109 347 775
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.275 10030110 347 775
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.275 10030111 347 775
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.275 10030112 347 775
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.275 10030113 347 775
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.275 10030114 347 775
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.275 10030115 347 775
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.275 10030117 347 775
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.275 10030118 347 775
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.275 10030119 347 775
     0.000     1.000     0.000     1.000     1.000     0.999     0.001     1.000     0.275 10030120 347 775
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.275 10030121 347 775
     0.000     0.000     1.000     1.000     1.000     0.998     0.002     1.000     0.275 10030123 347 775
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.275 10030124 347 775
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.200 10040101 326 725
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.200 10040102 326 725
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.200 10040103 326 725
     0.000     0.000     0.000     1.000     0.000     0.060     0.940     2.000     1.200 10040105 326 725
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.200 10040106 326 725
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.200 10040107 326 725
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.200 10040108 326 725
     0.000     0.000     0.000     1.000     0.000     0.060     0.940     2.000     1.200 10040109 326 725
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.200 10040111 326 725
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.200 10040112 326 725
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.200 10040113 326 725
     0.000     0.000     1.000     0.000     0.000     0.074     0.926     2.000     1.200 10040114 326 725
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.200 10040115 326 725
     0.000     0.000     0.000     1.000     0.000     0.060     0.940     2.000     1.200 10040116 326 725
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.200 10040117 326 725
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.200 10040118 326 725
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.200 10040122 326 725
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.123 10050202 344 770
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.123 10050203 344 770
     0.000     0.000     0.000         *         *     0.018     0.982     2.000     1.123 10050204 344 770
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.123 10050205 344 770
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.123 10050206 344 770
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.123 10050207 344 770
     0.000     0.000     0.000     1.000     0.000     0.060     0.940     2.000     1.123 10050208 344 770
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.123 10050209 344 770
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.123 10050211 344 770
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.123 10050212 344 770
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.123 10050214 344 770
     0.000     0.000     0.000     1.000     0.000     0.060     0.940     2.000     1.123 10050215 344 770
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.123 10050216 344 770
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.123 10050218 344 770
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.123 10050219 344 770
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.123 10050220 344 770
     1.000     0.000     1.000     0.000     1.000     1.000     0.000     1.000     1.123 10050601 344 770
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.034 10060101 331 737
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.034 10060102 331 737
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.034 10060103 331 737
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.034 10060104 331 737
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.034 10060105 331 737
     0.000     0.000     0.000     1.000     0.000     0.060     0.940     2.000     1.034 10060106 331 737
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.034 10060107 331 737
     0.000     0.000     0.000     1.000     0.000     0.060     0.940     2.000     1.034 10060109 331 737
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.034 10060110 331 737
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.034 10060111 331 737
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.034 10060113 331 737
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.034 10060115 331 737
     0.000     0.000     0.000     1.000     0.000     0.060     0.940     2.000     1.034 10060116 331 737
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.034 10060119 331 737
     0.000     0.000     1.000     1.000     0.000     0.732     0.268     1.000     1.034 10060120 331 737
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.034 10060121 331 737
     0.000     0.000     0.000     1.000     0.000     0.060     0.940     2.000     1.034 10060122 331 737
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.034 10060123 331 737
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.983 10070202 331 738
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.983 10070203 331 738
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.983 10070204 331 738
     1.000     1.000     0.000     1.000     1.000     1.000     0.000     1.000     0.983 10070205 331 738
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.983 10070206 331 738
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.983 10070207 331 738
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.983 10070208 331 738
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.983 10070209 331 738
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.983 10070210 331 738
     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     0.983 10070211 331 738
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.983 10070212 331 738
     0.000     0.000     0.000     1.000     0.000     0.060     0.940     2.000     0.983 10070213 331 738
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.983 10070214 331 738
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.983 10070215 331 738
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.983 10070216 331 738
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.983 10070218 331 738
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.983 10070219 331 738
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.983 10070220 331 738
     0.000     0.000     1.000     1.000     0.000     0.732     0.268     1.000     0.945 10080401 334 743
     0.000     0.000     0.000     1.000     0.000     0.060     0.940     2.000     0.945 10080402 334 743
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.945 10080403 334 743
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.945 10080404 334 743
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.945 10080405 334 743
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.945 10080406 334 743
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.945 10080407 334 743
     0.000     0.000     1.000     1.000     0.000     0.732     0.268     1.000     0.945 10080408 334 743
     0.000     0.000     0.000     1.000     0.000     0.060     0.940     2.000     0.945 10080409 334 743
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.945 10080411 334 743
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.945 10080412 334 743
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.945 10080413 334 743
     0.000     0.000     0.000     1.000     0.000     0.060     0.940     2.000     0.945 10080414 334 743
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.945 10080416 334 743
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.945 10080417 334 743
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.160 10090101 351 783
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.160 10090102 351 783
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.160 10090103 351 783
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.160 10090104 351 783
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.160 10090105 351 783
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.160 10090106 351 783
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.160 10090107 351 783
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.160 10090108 351 783
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.160 10090109 351 783
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.160 10090110 351 783
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.160 10090111 351 783
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.160 10090112 351 783
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.160 10090113 351 783
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.160 10090114 351 783
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.837 10100302 355 795
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.837 10100303 355 795
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.837 10100304 355 795
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.837 10100305 355 795
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.837 10100306 355 795
     0.000     0.000     0.000     1.000     1.000     0.918     0.082     1.000     0.837 10100307 355 795
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.837 10100308 355 795
     0.000     0.000     0.000     1.000     1.000     0.918     0.082     1.000     0.837 10100309 355 795
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.837 10100310 355 795
     0.000     0.000     1.000     1.000     0.000     0.732     0.268     1.000     0.837 10100311 355 795
     0.000     1.000     0.000     0.000     1.000     0.975     0.025     1.000     0.837 10100312 355 795
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.837 10100313 355 795
     0.000     0.000     0.000     1.000     0.000     0.060     0.940     2.000     0.837 10100315 355 795
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.837 10100316 355 795
     0.000     0.000     0.000     1.000     0.000     0.060     0.940     2.000     0.837 10100317 355 795
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.837 10100318 355 795
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.837 10100319 355 795
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.837 10100321 355 795
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.213 10110201 300 660
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.213 10110202 300 660
     0.000     0.000     0.000     1.000     0.000     0.060     0.940     2.000     1.213 10110204 300 660
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.213 10110206 300 660
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.213 10110207 300 660
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.213 10110208 300 660
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.213 10110209 300 660
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.213 10110210 300 660
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.213 10110212 300 660
     0.000     0.000     1.000     1.000     0.000     0.732     0.268     1.000     1.213 10110213 300 660
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.213 10110214 300 660
     0.000     0.000     0.000     1.000     0.000     0.060     0.940     2.000     1.213 10110216 300 660
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.213 10110217 300 660
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.213 10110219 300 660
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.213 10110220 300 660
     0.000     0.000     0.000     1.000     0.000     0.060     0.940     2.000     1.213 10110221 300 660
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.947 10120201 343 766
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.947 10120202 343 766
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.947 10120203 343 766
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.947 10120204 343 766
     0.000     0.000     0.000     1.000     0.000     0.060     0.940     2.000     0.947 10120206 343 766
     0.000     0.000     1.000     1.000     0.000     0.732     0.268     1.000     0.947 10120207 343 766
     0.000     0.000     1.000     1.000     0.000     0.732     0.268     1.000     0.947 10120208 343 766
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.947 10120209 343 766
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.947 10120210 343 766
     0.000     0.000     0.000     1.000     0.000     0.060     0.940     2.000     0.947 10120211 343 766
     0.000     1.000     0.000     0.000     0.000     0.185     0.815     2.000     0.947 10120212 343 766
     1.000     1.000     0.000     1.000     0.000     1.000     0.000     1.000     0.947 10120213 343 766
     0.000     0.000     1.000     1.000     0.000     0.732     0.268     1.000     0.947 10120214 343 766
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.947 10120215 343 766
     0.000     0.000     0.000     1.000     0.000     0.060     0.940     2.000     0.947 10120216 343 766
     0.000     0.000     1.000     1.000     0.000     0.732     0.268     1.000     0.947 10120218 343 766
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.947 10120219 343 766
     0.000     0.000     0.000     1.000     1.000     0.918     0.082     1.000     0.947 10120220 343 766
     0.000     0.000     0.000     1.000     0.000     0.060     0.940     2.000     0.587 10130301 320 706
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.587 10130302 320 706
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.587 10130303 320 706
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.587 10130304 320 706
     0.000     1.000     0.000     0.000     0.000     0.185     0.815     2.000     0.587 10130305 320 706
     0.000     0.000     0.000     1.000     0.000     0.060     0.940     2.000     0.587 10130307 320 706
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.587 10130308 320 706
     0.000     0.000     0.000     1.000     0.000     0.060     0.940     2.000     0.587 10130309 320 706
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.587 10130310 320 706
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.587 10130311 320 706
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.587 10130312 320 706
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.587 10130313 320 706
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.587 10130314 320 706
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.587 10130315 320 706
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.587 10130316 320 706
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.587 10130317 320 706
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.587 10130318 320 706
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.587 10130319 320 706
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.139 10140401 307 678
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.139 10140402 307 678
     0.000     0.000     1.000     1.000     0.000     0.732     0.268     1.000     1.139 10140403 307 678
     0.000     0.000     0.000     1.000     0.000     0.060     0.940     2.000     1.139 10140404 307 678
     0.000     0.000         *     0.000     0.000     0.005     0.995     2.000     1.139 10140406 307 678
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.139 10140407 307 678
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.139 10140409 307 678
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.139 10140410 307 678
     0.000     0.000     1.000     1.000     0.000     0.732     0.268     1.000     1.139 10140411 307 678
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.139 10140412 307 678
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.139 10140413 307 678
     0.000     0.000     0.000     1.000     0.000     0.060     0.940     2.000     1.139 10140414 307 678
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.139 10140415 307 678
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.139 10140416 307 678
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.139 10140417 307 678
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.139 10140418 307 678
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     1.139 10140419 307 678
     0.000     0.000     0.000     1.000     0.000     0.060     0.940     2.000     1.139 10140420 307 678
     0.000     0.000     0.000     1.000     0.000     0.060     0.940     2.000     0.979 10150301 311 688
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.979 10150302 311 688
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.979 10150303 311 688
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.979 10150304 311 688
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.979 10150305 311 688
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.979 10150306 311 688
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.979 10150307 311 688
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.979 10150308 311 688
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.979 10150309 311 688
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.979 10150310 311 688
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.979 10150311 311 688
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.979 10150313 311 688
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.979 10150314 311 688
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.979 10150315 311 688
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.979 10150316 311 688
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.979 10150318 311 688
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.979 10150319 311 688
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.979 10150320 311 688
     0.000     0.000     1.000     0.000     0.000     0.074     0.926     2.000     0.979 10150321 311 688
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.783 10160201 310 685
     0.000     0.000     0.000     1.000     0.000     0.060     0.940     2.000     0.783 10160202 310 685
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.783 10160203 310 685
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.783 10160204 310 685
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.783 10160205 310 685
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.783 10160206 310 685
     0.000     0.000     1.000     0.000     0.000     0.074     0.926     2.000     0.783 10160207 310 685
     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     0.783 10160208 310 685
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.783 10160209 310 685
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.783 10160210 310 685
     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     0.783 10160211 310 685
     1.000     1.000     1.000     1.000     0.000     1.000     0.000     1.000     0.783 10160212 310 685
     1.000     1.000     1.000     0.000     1.000     1.000     0.000     1.000     0.783 10160213 310 685
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.783 10160214 310 685
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.783 10160215 310 685
     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     0.783 10160216 310 685
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.783 10160217 310 685
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.783 10160218 310 685
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.783 10160219 310 685
     0.000     0.000     0.000     1.000     0.000     0.060     0.940     2.000     0.783 10160220 310 685
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.783 10160221 310 685
     0.000     0.000     0.000     1.000     0.000     0.060     0.940     2.000     0.783 10160222 310 685
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.783 10160223 310 685
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.783 10160224 310 685
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.909 10170401 313 689
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.909 10170402 313 689
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.909 10170403 313 689
     0.000     1.000     1.000     0.000     0.000     0.906     0.094     1.000     0.909 10170404 313 689
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.909 10170405 313 689
     0.000     0.000     1.000     0.000     0.000     0.074     0.926     2.000     0.909 10170406 313 689
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.909 10170407 313 689
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.909 10170408 313 689
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.909 10170409 313 689
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.909 10170410 313 689
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.909 10170411 313 689
     0.000     0.000     0.000     1.000     0.000     0.060     0.940     2.000     0.909 10170412 313 689
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.909 10170413 313 689
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.909 10170414 313 689
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.909 10170415 313 689
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.909 10170416 313 689
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.909 10170417 313 689
     0.000     0.000     0.000     0.000     0.000     0.002     0.998     2.000     0.909 10170418 313 689
     0.000     0.000     0.000     1.000     0.000     0.060     0.940     2.000     0.909 10170419 313 689
