     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.014 10030217   8  17
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.014 10030218   8  17
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.014 10030219   8  17
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.071 10040201  68 143
     0.000     1.000         *     0.000     0.626     0.374     1.000     1.071 10040202  68 143
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.071 10040203  68 143
     0.000     0.000     0.000     1.000     0.716     0.284     1.000     1.071 10040204  68 143
     0.000     0.000     0.000     1.000     0.716     0.284     1.000     1.071 10040205  68 143
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.071 10040206  68 143
     0.000     0.000     1.000     0.000     0.532     0.468     1.000     1.071 10040207  68 143
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.071 10040208  68 143
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.071 10040210  68 143
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.071 10040211  68 143
     0.000     0.000     1.000     1.000     0.055     0.945     2.000     1.071 10040214  68 143
     0.000     0.000     1.000     1.000     0.055     0.945     2.000     1.071 10040215  68 143
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.071 10040216  68 143
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.071 10040217  68 143
     0.000     0.000     1.000     1.000     0.055     0.945     2.000     1.071 10040218  68 143
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.071 10040219  68 143
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.071 10040220  68 143
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.071 10040221  68 143
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.276 10050401  72 155
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.276 10050402  72 155
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.276 10050403  72 155
     0.000     0.000     1.000     1.000     0.055     0.945     2.000     1.276 10050404  72 155
     0.000     0.000     0.000     1.000     0.716     0.284     1.000     1.276 10050405  72 155
     0.000     1.000     0.000     1.000     0.201     0.799     2.000     1.276 10050406  72 155
     0.000     0.000     1.000     0.000     0.532     0.468     1.000     1.276 10050407  72 155
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.276 10050408  72 155
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.276 10050409  72 155
     0.000     0.000     0.000     1.000     0.716     0.284     1.000     1.276 10050410  72 155
     0.000     1.000     1.000     0.000     0.102     0.898     2.000     1.276 10050411  72 155
     0.000     0.000     1.000     0.000     0.532     0.468     1.000     1.276 10050412  72 155
     1.000     1.000     1.000     1.000     0.000     1.000     2.000     1.276 10050413  72 155
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.276 10050414  72 155
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.276 10050415  72 155
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.276 10050416  72 155
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.276 10050417  72 155
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.176 10060301  19  39
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.176 10060302  19  39
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.176 10060303  19  39
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.176 10060304  19  39
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.176 10060306  19  39
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.176 10060307  19  39
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.176 10060308  19  39
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.176 10060309  19  39
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.176 10060310  19  39
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.176 10060311  19  39
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.176 10060312  19  39
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.176 10060314  19  39
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.176 10060315  19  39
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.176 10060316  19  39
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.176 10060318  19  39
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.213 10070101  53 113
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.213 10070102  53 113
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.213 10070103  53 113
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.213 10070104  53 113
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.213 10070105  53 113
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.213 10070106  53 113
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.213 10070201  53 113
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.213 10070202  53 113
     0.000     0.000     0.000     1.000     0.716     0.284     1.000     0.213 10070203  53 113
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.213 10070204  53 113
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.219 10080301  71 153
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.219 10080302  71 153
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.219 10080303  71 153
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.219 10080304  71 153
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.219 10080305  71 153
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.219 10080306  71 153
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.219 10080307  71 153
     0.000     0.000     0.000     1.000     0.716     0.284     1.000     1.219 10080308  71 153
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.219 10080309  71 153
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.219 10080310  71 153
     0.000     0.000     0.000     1.000     0.716     0.284     1.000     1.219 10080311  71 153
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.219 10080312  71 153
     0.000     0.000     0.000     1.000     0.716     0.284     1.000     1.219 10080313  71 153
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.219 10080314  71 153
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.219 10080315  71 153
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.219 10080316  71 153
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.026 10090301  53 114
     0.000     0.000     0.000         *     0.950     0.050     1.000     1.026 10090302  53 114
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.026 10090303  53 114
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.026 10090304  53 114
     0.000     0.000     0.000     1.000     0.716     0.284     1.000     1.026 10090305  53 114
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.026 10090306  53 114
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.026 10090307  53 114
     0.000     0.000     0.000     1.000     0.716     0.284     1.000     1.026 10090308  53 114
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.026 10090309  53 114
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.026 10090310  53 114
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.026 10090312  53 114
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.026 10090313  53 114
     0.000     0.000     0.000     1.000     0.716     0.284     1.000     1.026 10090314  53 114
     0.000     0.000         *     0.000     0.944     0.056     1.000     1.026 10090315  53 114
     0.000     0.000     1.000     0.000     0.532     0.468     1.000     1.026 10090317  53 114
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.026 10090318  53 114
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.026 10090319  53 114
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.868 10100101  53 115
     0.000     0.000     1.000     0.000     0.532     0.468     1.000     0.868 10100102  53 115
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.868 10100103  53 115
     1.000     1.000     0.000     0.000     0.154     0.846     2.000     0.868 10100104  53 115
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.868 10100105  53 115
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.868 10100106  53 115
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.868 10100107  53 115
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.868 10100108  53 115
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.868 10100302  53 115
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.868 10100303  53 115
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.476 10110101  73 157
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.476 10110102  73 157
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.476 10110103  73 157
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.476 10110104  73 157
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.476 10110105  73 157
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.476 10110106  73 157
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.476 10110107  73 157
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.476 10110108  73 157
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.476 10110109  73 157
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.476 10110110  73 157
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.476 10110111  73 157
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.476 10110112  73 157
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.476 10110113  73 157
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.476 10110114  73 157
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.476 10110115  73 157
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.476 10110116  73 157
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.476 10110117  73 157
     0.000     1.000     0.000     0.000     0.831     0.169     1.000     0.476 10110118  73 157
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.476 10110119  73 157
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.476 10110120  73 157
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.476 10110121  73 157
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.476 10110122  73 157
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.476 10110123  73 157
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.476 10110124  73 157
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.476 10110125  73 157
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.116 10121001  40  83
     0.000     0.000     0.000     1.000     0.716     0.284     1.000     1.116 10121002  40  83
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.116 10121003  40  83
     0.000     0.000     0.000     1.000     0.716     0.284     1.000     1.116 10121004  40  83
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.116 10121005  40  83
     0.000     0.000     0.000     1.000     0.716     0.284     1.000     1.116 10121006  40  83
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.116 10121007  40  83
     0.000     0.000     0.000     1.000     0.716     0.284     1.000     1.116 10121008  40  83
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.116 10121009  40  83
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.116 10121010  40  83
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.116 10121011  40  83
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.116 10121012  40  83
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.116 10121013  40  83
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.116 10121014  40  83
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.116 10121015  40  83
     1.000     0.000     1.000     0.000     0.040     0.960     2.000     1.116 10121016  40  83
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.116 10121017  40  83
     0.000     0.000     1.000     1.000     0.055     0.945     2.000     0.900 10130601  36  74
     0.000     0.000     1.000     1.000     0.055     0.945     2.000     0.900 10130602  36  74
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.900 10130603  36  74
     1.000     1.000     1.000     1.000     0.000     1.000     2.000     0.900 10130604  36  74
     0.000     0.000     0.000     1.000     0.716     0.284     1.000     0.900 10130605  36  74
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.900 10130606  36  74
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.900 10130607  36  74
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.900 10130608  36  74
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.900 10130609  36  74
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.900 10130610  36  74
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.900 10130611  36  74
     0.000     0.000     1.000     1.000     0.055     0.945     2.000     0.900 10130612  36  74
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.900 10130613  36  74
     0.000     0.000     1.000     1.000     0.055     0.945     2.000     0.900 10130614  36  74
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.900 10130615  36  74
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.175 10140701  47  99
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.175 10140702  47  99
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.175 10140703  47  99
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.175 10140704  47  99
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.175 10140705  47  99
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.175 10140706  47  99
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.175 10140707  47  99
     1.000     0.000     1.000     1.000     0.002     0.998     2.000     1.175 10140708  47  99
     0.000     0.000     1.000     0.000     0.532     0.468     1.000     1.175 10140709  47  99
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.175 10140710  47  99
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.175 10140711  47  99
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.175 10140712  47  99
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.175 10140713  47  99
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.175 10140714  47  99
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.175 10140715  47  99
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.175 10140716  47  99
     0.000     0.000     1.000     1.000     0.055     0.945     2.000     2.394 10150601   3   5
     0.000     0.000     0.000     1.000     0.716     0.284     1.000     2.394 10150602   3   5
     0.000     0.000     1.000     1.000     0.055     0.945     2.000     2.394 10150607   3   5
     0.000     1.000     1.000     1.000     0.006     0.994     2.000     2.394 10150608   3   5
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     2.394 10150609   3   5
     0.000     0.000     1.000     0.000     0.532     0.468     1.000     2.394 10150611   3   5
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     2.394 10150612   3   5
     0.000     0.000     0.000     1.000     0.716     0.284     1.000     1.063 10160201  48 101
     0.000     0.000     1.000     1.000     0.055     0.945     2.000     1.063 10160202  48 101
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.063 10160203  48 101
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.063 10160204  48 101
     0.000     0.000     0.000     1.000     0.716     0.284     1.000     1.063 10160205  48 101
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.063 10160206  48 101
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.063 10160207  48 101
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.063 10160208  48 101
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.063 10160209  48 101
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.063 10160210  48 101
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.063 10160211  48 101
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.021 10170101  69 148
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.021 10170102  69 148
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.021 10170103  69 148
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.021 10170104  69 148
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.021 10170105  69 148
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.021 10170106  69 148
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.021 10170107  69 148
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.021 10170108  69 148
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.021 10170110  69 148
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.021 10170112  69 148
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.021 10170113  69 148
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.021 10170115  69 148
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.021 10170116  69 148
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.021 10170117  69 148
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.021 10170118  69 148
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.314 10180401  10  21
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.314 10180402  10  21
     0.000     0.000     1.000     1.000     0.055     0.945     2.000     1.314 10180403  10  21
     0.000     0.000     0.000     1.000     0.716     0.284     1.000     1.314 10180404  10  21
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.314 10180405  10  21
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.314 10180406  10  21
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.314 10180407  10  21
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.314 10180408  10  21
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.314 10180409  10  21
     0.000     0.000     1.000     0.000     0.532     0.468     1.000     1.314 10180410  10  21
     0.000     1.000     0.000     0.000     0.831     0.169     1.000     1.314 10180411  10  21
     0.000     0.000     0.000     1.000     0.716     0.284     1.000     1.314 10180412  10  21
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.737 10190801  45  97
     0.000     0.000     1.000     0.000     0.532     0.468     1.000     1.737 10190802  45  97
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.737 10190803  45  97
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.737 10190804  45  97
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.737 10190805  45  97
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.737 10190806  45  97
     0.000     0.000     0.000     1.000     0.716     0.284     1.000     1.737 10190807  45  97
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.737 10190808  45  97
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.737 10190809  45  97
     0.000     0.000     1.000     1.000     0.055     0.945     2.000     1.737 10190810  45  97
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.737 10190812  45  97
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.737 10190813  45  97
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.737 10190814  45  97
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.737 10190815  45  97
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.737 10190816  45  97
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.737 10190817  45  97
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.737 10190818  45  97
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.737 10190819  45  97
     0.000     0.000     0.000     1.000     0.716     0.284     1.000     1.737 10190820  45  97
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.737 10190821  45  97
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.718 10200401  34  73
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.718 10200402  34  73
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.718 10200403  34  73
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.718 10200404  34  73
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.718 10200405  34  73
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.718 10200406  34  73
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.718 10200407  34  73
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.718 10200408  34  73
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.718 10200409  34  73
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.718 10200410  34  73
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.718 10200411  34  73
     0.000     0.000     0.000     1.000     0.716     0.284     1.000     0.718 10200412  34  73
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.718 10200413  34  73
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.718 10200414  34  73
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.718 10200415  34  73
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.718 10200416  34  73
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.718 10200417  34  73
     0.000     0.000     1.000     1.000     0.055     0.945     2.000     0.718 10200418  34  73
     0.000     0.000     0.000     1.000     0.716     0.284     1.000     0.718 10200419  34  73
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.718 10200420  34  73
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.718 10200421  34  73
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.718 10200422  34  73
     0.000     0.000     0.000         *     0.950     0.050     1.000     0.718 10200423  34  73
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.718 10200424  34  73
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.718 10200425  34  73
     0.000     0.000     1.000     1.000     0.055     0.945     2.000     0.718 10200426  34  73
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.792 10210801  42  87
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.792 10210802  42  87
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.792 10210803  42  87
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.792 10210804  42  87
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.792 10210805  42  87
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.792 10210806  42  87
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.792 10210807  42  87
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.792 10210808  42  87
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.792 10210809  42  87
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.792 10210810  42  87
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.792 10210811  42  87
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.792 10210812  42  87
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.792 10210813  42  87
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.792 10210814  42  87
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.792 10210815  42  87
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.792 10210816  42  87
     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.792 10210817  42  87
