     0.000     0.000     1.000     1.000     1.000     1.000     0.942 10030113  97 215
     0.000     0.000     0.000     0.000     1.000     1.000     0.942 10030114  97 215
     0.000     0.000     0.000     0.000     1.000     1.000     0.942 10030115  97 215
     0.000     0.000     0.000     0.000     1.000     1.000     0.942 10030116  97 215
     0.000     0.000     1.000     1.000     1.000     1.000     0.942 10030117  97 215
     0.000     0.000     1.000     1.000     1.000     1.000     0.942 10030118  97 215
     0.000     0.000     0.000     0.000     1.000     1.000     0.942 10030119  97 215
     0.000     0.000     0.000     0.000     1.000     1.000     0.942 10030120  97 215
     0.000     0.000     0.000     0.000     1.000     1.000     0.942 10030121  97 215
     0.000     0.000     1.000     0.000     1.000     1.000     0.942 10030122  97 215
     0.000     0.000     1.000     0.000     1.000     1.000     0.942 10030123  97 215
     0.000     0.000     0.000     0.000     1.000     1.000     0.942 10030124  97 215
     0.000     0.000     0.000     0.000     1.000     1.000     0.942 10030125  97 215
     0.000     0.000     0.000     0.000     1.000     1.000     0.942 10030127  97 215
     1.000     1.000     0.000     0.000     1.000     1.000     0.942 10030128  97 215
     1.000     1.000     0.000     0.000     1.000     1.000     0.942 10030129  97 215
     0.000     0.000     0.000     0.000     1.000     1.000     0.942 10030130  97 215
     0.000     0.000     1.000     1.000     1.000     1.000     0.942 10030131  97 215
     0.000     0.000     0.000     0.000     1.000     1.000     0.942 10030132  97 215
     0.000     0.000     1.000     1.000     1.000     1.000     0.942 10030133  97 215
     0.000     0.000     0.000     1.000     1.000     1.000     1.053 10040101 129 289
     0.000     0.000     0.000     0.000     1.000     1.000     1.053 10040102 129 289
     0.000     1.000     0.000     0.000     1.000     1.000     1.053 10040103 129 289
     0.000     0.000     1.000     1.000     1.000     1.000     1.053 10040104 129 289
     0.000     0.000     0.000     0.000     1.000     1.000     1.053 10040105 129 289
     0.000     0.000     0.000     0.000     1.000     1.000     1.053 10040106 129 289
     1.000     1.000     0.000     0.000     1.000     1.000     1.053 10040107 129 289
     0.000     0.000     0.000     0.000     1.000     1.000     1.053 10040108 129 289
     0.000     1.000     1.000     1.000     1.000     1.000     1.053 10040109 129 289
     0.000     0.000     0.000     0.000     1.000     1.000     1.053 10040110 129 289
     0.000     0.000     0.000     0.000     1.000     1.000     1.053 10040111 129 289
     0.000     0.000     0.000     0.000     1.000     1.000     1.053 10040112 129 289
     0.000     0.000     0.000     0.000     1.000     1.000     1.053 10040113 129 289
     0.000     0.000     0.000     0.000     1.000     1.000     1.053 10040114 129 289
     1.000     0.000     0.000     0.000     1.000     1.000     1.053 10040115 129 289
     0.000     0.000     1.000     1.000     1.000     1.000     1.053 10040116 129 289
     0.000     0.000     1.000     1.000     1.000     1.000     1.053 10040117 129 289
     0.000     0.000     0.000     0.000     1.000     1.000     1.053 10040118 129 289
     0.000     0.000     0.000     0.000     1.000     1.000     1.053 10040119 129 289
     0.000     0.000     0.000     0.000     1.000     1.000     1.053 10040120 129 289
     0.000     0.000     0.000     0.000     1.000     1.000     1.053 10040121 129 289
     0.000     0.000     0.000     0.000     1.000     1.000     1.053 10040122 129 289
     0.000     0.000     0.000     0.000     1.000     1.000     1.053 10040123 129 289
     0.000     0.000     1.000     1.000     1.000     1.000     1.053 10040124 129 289
     0.000     0.000     1.000     0.000     1.000     1.000     1.053 10040126 129 289
     0.000     0.000     0.000     0.000     1.000     1.000     1.053 10040127 129 289
     0.000     0.000     1.000     1.000     1.000     1.000     1.344 10050201 124 277
     0.000     0.000     1.000     1.000     1.000     1.000     1.344 10050202 124 277
     0.000     0.000     1.000     0.000     1.000     1.000     1.344 10050203 124 277
     0.000     0.000     0.000     0.000     1.000     1.000     1.344 10050204 124 277
     0.000     0.000     1.000     1.000     1.000     1.000     1.344 10050205 124 277
     0.000     0.000     1.000     1.000     1.000     1.000     1.344 10050206 124 277
     1.000     0.000     0.000     0.000     1.000     1.000     1.344 10050207 124 277
     0.000     0.000     0.000     0.000     1.000     1.000     1.344 10050208 124 277
     0.000     0.000     1.000     1.000     1.000     1.000     1.344 10050209 124 277
     0.000     0.000     1.000     1.000     1.000     1.000     1.344 10050210 124 277
     0.000     0.000     0.000     0.000     1.000     1.000     1.344 10050211 124 277
     0.000     0.000     1.000     1.000     1.000     1.000     1.344 10050212 124 277
     0.000     0.000     0.000     0.000     1.000     1.000     1.344 10050213 124 277
     0.000     0.000     0.000     0.000     1.000     1.000     1.344 10050214 124 277
     0.000     0.000     0.000     1.000     1.000     1.000     1.344 10050215 124 277
     1.000     1.000     0.000     1.000     1.000     1.000     1.344 10050216 124 277
     0.000     0.000     0.000     0.000     1.000     1.000     1.344 10050217 124 277
     0.000     0.000     0.000     0.000     1.000     1.000     1.344 10050218 124 277
     0.000     0.000     0.000     0.000     1.000     1.000     1.344 10050219 124 277
     0.000     0.000     0.000     0.000     1.000     1.000     1.344 10050220 124 277
     0.000     0.000     0.000     0.000     1.000     1.000     1.344 10050222 124 277
     0.000     0.000     0.000     0.000     1.000     1.000     1.344 10050223 124 277
     0.000     0.000     0.000     1.000     1.000     1.000     1.344 10050225 124 277
     0.000     0.000     0.000     0.000     1.000     1.000     1.344 10050226 124 277
     0.000     0.000     0.000     0.000     1.000     1.000     1.344 10050227 124 277
     0.000     0.000     1.000     0.000     1.000     1.000     1.448 10060101 110 245
     0.000     0.000     1.000     1.000     1.000     1.000     1.448 10060103 110 245
     0.000     0.000     0.000     0.000     1.000     1.000     1.448 10060104 110 245
     0.000     0.000     0.000     0.000     1.000     1.000     1.448 10060105 110 245
     0.000     0.000     0.000     0.000     1.000     1.000     1.448 10060106 110 245
     0.000     0.000     0.000     0.000     1.000     1.000     1.448 10060108 110 245
     0.000     0.000     0.000     0.000     1.000     1.000     1.448 10060109 110 245
     0.000     0.000     0.000     1.000     1.000     1.000     1.448 10060110 110 245
     0.000     0.000     0.000     0.000     1.000     1.000     1.448 10060111 110 245
     0.000     0.000     0.000     0.000     1.000     1.000     1.448 10060112 110 245
     0.000     0.000     0.000     0.000     1.000     1.000     1.448 10060113 110 245
     0.000     0.000     0.000     0.000     1.000     1.000     1.448 10060114 110 245
     0.000     0.000     0.000     0.000     1.000     1.000     1.448 10060115 110 245
     0.000     0.000     0.000     0.000     1.000     1.000     1.448 10060116 110 245
     0.000     1.000     0.000     0.000     1.000     1.000     1.448 10060117 110 245
     0.000     0.000     1.000     0.000     1.000     1.000     1.448 10060118 110 245
     0.000     0.000     0.000     0.000     1.000     1.000     1.448 10060119 110 245
     0.000     0.000     1.000     1.000     1.000     1.000     1.448 10060120 110 245
     0.000     0.000     1.000     1.000     1.000     1.000     1.448 10060121 110 245
     0.000     0.000     0.000     0.000     1.000     1.000     1.448 10060123 110 245
     0.000     0.000     1.000     1.000     1.000     1.000     0.880 10070202  99 217
     0.000     0.000     1.000     1.000     1.000     1.000     0.880 10070204  99 217
     0.000     0.000     1.000     0.000     1.000     1.000     0.880 10070206  99 217
     1.000     1.000     0.000     0.000     1.000     1.000     0.880 10070207  99 217
     0.000     0.000     0.000     1.000     1.000     1.000     0.880 10070208  99 217
     0.000     0.000     0.000     0.000     1.000     1.000     0.880 10070209  99 217
     0.000     0.000     1.000     1.000     1.000     1.000     0.880 10070210  99 217
         *     0.000     1.000     1.000     1.000     1.000     0.880 10070211  99 217
     0.000     0.000     0.000     0.000     1.000     1.000     0.880 10070213  99 217
     0.000     0.000     1.000     0.000     1.000     1.000     0.880 10070215  99 217
     0.000     0.000     1.000     1.000     1.000     1.000     0.880 10070217  99 217
     0.000     0.000     0.000     0.000     1.000     1.000     0.880 10070218  99 217
     0.000     0.000     1.000     1.000     1.000     1.000     0.880 10070220  99 217
     0.000     0.000     1.000     1.000     1.000     1.000     0.880 10070221  99 217
     0.000     0.000     0.000     1.000     1.000     1.000     0.880 10070222  99 217
     0.000     0.000         *     1.000     1.000     1.000     0.880 10070223  99 217
     0.000     0.000     0.000     0.000     1.000     1.000     0.880 10070224  99 217
     0.000     0.000     1.000     1.000     1.000     1.000     0.880 10070226  99 217
     0.000     0.000     1.000     0.000     1.000     1.000     0.880 10070227  99 217
     0.000         *     1.000     1.000     1.000     1.000     0.880 10070228  99 217
     0.000     0.000     0.000     0.000     1.000     1.000     0.880 10070229  99 217
     0.000     0.000     0.000     1.000     1.000     1.000     0.880 10070230  99 217
     0.000     0.000     0.000     0.000     1.000     1.000     0.880 10070231  99 217
     0.000     0.000     1.000     1.000     1.000     1.000     0.880 10070232  99 217
     0.000     0.000     1.000     1.000     1.000     1.000     0.880 10070233  99 217
     0.000     0.000     1.000     1.000     1.000     1.000     0.880 10070234  99 217
     0.000     0.000     1.000     1.000     1.000     1.000     0.880 10070235  99 217
     0.000     0.000     1.000     0.000     1.000     1.000     0.880 10070239  99 217
     0.000     0.000     1.000     1.000     1.000     1.000     0.880 10070240  99 217
     0.000     0.000     1.000     1.000     1.000     1.000     0.880 10070241  99 217
     1.000     1.000     0.000     0.000     1.000     1.000     0.880 10070242  99 217
     1.000     1.000     1.000     1.000     1.000     1.000     0.880 10070243  99 217
     0.000     0.000     0.000     0.000     1.000     1.000     0.497 10080101  89 188
     0.000     0.000     0.000     0.000     1.000     1.000     0.497 10080102  89 188
     0.000     0.000     0.000     0.000     1.000     1.000     0.497 10080103  89 188
     0.000     0.000     1.000     0.000     1.000     1.000     0.497 10080104  89 188
     0.000     0.000     0.000     0.000     1.000     1.000     0.497 10080106  89 188
     0.000     0.000     1.000     1.000     1.000     1.000     0.497 10080107  89 188
     0.000     0.000     0.000     1.000     1.000     1.000     0.497 10080108  89 188
     0.000     0.000     0.000     0.000     1.000     1.000     0.497 10080109  89 188
     0.000     0.000     0.000     0.000     1.000     1.000     0.497 10080110  89 188
     0.000     0.000     0.000     0.000     1.000     1.000     0.497 10080111  89 188
     0.000     0.000     0.000     0.000     1.000     1.000     0.497 10080112  89 188
     0.000     0.000     0.000     0.000     1.000     1.000     0.497 10080113  89 188
     0.000     0.000     0.000     0.000     1.000     1.000     0.497 10080114  89 188
     0.000     0.000     1.000     0.000     1.000     1.000     0.335 10090301 119 265
     0.000     0.000     0.000     1.000     1.000     1.000     0.335 10090302 119 265
     0.000     0.000     0.000     0.000     1.000     1.000     0.335 10090303 119 265
     0.000     0.000     0.000     0.000     1.000     1.000     0.335 10090304 119 265
     0.000     0.000     0.000     0.000     1.000     1.000     0.335 10090305 119 265
     0.000     0.000     0.000     0.000     1.000     1.000     0.335 10090306 119 265
     0.000     0.000     0.000     0.000     1.000     1.000     0.335 10090307 119 265
     0.000     0.000     0.000     1.000     1.000     1.000     0.335 10090308 119 265
     0.000     0.000     0.000     0.000     1.000     1.000     0.335 10090309 119 265
     0.000     0.000     0.000     0.000     1.000     1.000     0.335 10090310 119 265
     0.000     0.000     0.000     0.000     1.000     1.000     0.335 10090311 119 265
     0.000     0.000     0.000     0.000     1.000     1.000     0.335 10090312 119 265
     0.000     0.000     0.000     0.000     1.000     1.000     0.335 10090313 119 265
     0.000     0.000     0.000     0.000     1.000     1.000     0.335 10090314 119 265
     0.000     0.000     0.000     0.000     1.000     1.000     0.335 10090315 119 265
     0.000     0.000     0.000     0.000     1.000     1.000     0.335 10090316 119 265
     0.000     0.000     1.000     0.000     1.000     1.000     0.335 10090317 119 265
     0.000     0.000     0.000     0.000     1.000     1.000     0.335 10090318 119 265
     0.000     0.000     0.000     0.000     1.000     1.000     0.335 10090319 119 265
     0.000     0.000     0.000     1.000     1.000     1.000     0.335 10090320 119 265
     0.000     0.000     0.000     0.000     1.000     1.000     0.335 10090321 119 265
     0.000     0.000     0.000     0.000     1.000     1.000     0.335 10090323 119 265
     0.000     0.000     0.000     0.000     1.000     1.000     0.335 10090324 119 265
     0.000     0.000     1.000     1.000     1.000     1.000     0.335 10090325 119 265
     0.000     0.000     1.000     1.000     1.000     1.000     0.335 10090326 119 265
     0.000         *     0.000     0.000     1.000     1.000     0.335 10090327 119 265
     0.000     0.000     1.000     1.000     1.000     1.000     0.335 10090328 119 265
     0.000     0.000     0.000     0.000     1.000     1.000     0.335 10090329 119 265
     0.000     0.000     0.000     0.000     1.000     1.000     0.335 10090330 119 265
     0.000     0.000     0.000     0.000     1.000     1.000     0.335 10090331 119 265
     0.000     0.000     1.000     1.000     1.000     1.000     0.335 10090332 119 265
     0.000     0.000     0.000     0.000     1.000     1.000     0.335 10090333 119 265
     0.000     0.000     0.000     0.000     1.000     1.000     0.335 10090334 119 265
     0.000     0.000     0.000     0.000     1.000     1.000     0.335 10090335 119 265
     0.000     0.000     0.000     1.000     1.000     1.000     0.335 10090336 119 265
     0.000     0.000     0.000     0.000     1.000     1.000     0.335 10090337 119 265
     0.000     0.000     0.000     0.000     1.000     1.000     0.335 10090338 119 265
     0.000         *     0.000     1.000     1.000     1.000     0.335 10090339 119 265
     0.000     0.000     0.000     0.000     1.000     1.000     0.335 10090340 119 265
     0.000     0.000     0.000     0.000     1.000     1.000     1.448 10100101  84 179
     0.000     0.000     0.000     0.000     1.000     1.000     1.448 10100102  84 179
     0.000     0.000     0.000     0.000     1.000     1.000     1.448 10100103  84 179
     0.000     0.000     1.000     1.000     1.000     1.000     1.448 10100104  84 179
     0.000     0.000     0.000     1.000     1.000     1.000     1.448 10100105  84 179
     0.000     0.000     0.000     0.000     1.000     1.000     1.448 10100106  84 179
     0.000     0.000     1.000     1.000     1.000     1.000     1.448 10100107  84 179
     0.000     0.000     0.000     0.000     1.000     1.000     1.448 10100108  84 179
     0.000     0.000     1.000     0.000     1.000     1.000     1.448 10100109  84 179
     0.000     0.000     1.000     1.000     1.000     1.000     1.448 10100110  84 179
     0.000     0.000     1.000     1.000     1.000     1.000     1.448 10100111  84 179
     0.000     0.000     0.000     0.000     1.000     1.000     1.448 10100112  84 179
     0.000     0.000     1.000     1.000     1.000     1.000     1.448 10100113  84 179
     0.000     0.000     1.000     0.000     1.000     1.000     1.448 10100114  84 179
     0.000     0.000     0.000     0.000     1.000     1.000     1.448 10100115  84 179
     0.000     0.000     1.000     1.000     1.000     1.000     1.448 10100116  84 179
     0.000     0.000     0.000     0.000     1.000     1.000     1.448 10100117  84 179
     0.000     0.000     0.000     0.000     1.000     1.000     0.968 10110301 132 293
     0.000     0.000     0.000     0.000     1.000     1.000     0.968 10110303 132 293
     0.000     0.000     0.000     0.000     1.000     1.000     0.968 10110305 132 293
     0.000     0.000     0.000     0.000     1.000     1.000     0.968 10110306 132 293
     0.000     0.000     0.000     0.000     1.000     1.000     0.968 10110308 132 293
     0.000     0.000     0.000     0.000     1.000     1.000     0.968 10110309 132 293
     0.000     0.000     0.000     0.000     1.000     1.000     0.968 10110310 132 293
     0.000     0.000     0.000     0.000     1.000     1.000     0.968 10110312 132 293
     0.000     0.000     0.000     0.000     1.000     1.000     0.968 10110313 132 293
     0.000     0.000     0.000     0.000     1.000     1.000     0.968 10110314 132 293
     0.000     0.000     0.000     0.000     1.000     1.000     0.968 10110315 132 293
     0.000     0.000     0.000     0.000     1.000     1.000     0.968 10110316 132 293
     0.000     0.000     0.000     0.000     1.000     1.000     0.968 10110318 132 293
     0.000     0.000     0.000     1.000     1.000     1.000     0.968 10110319 132 293
     0.000     0.000     1.000     0.000     1.000     1.000     0.968 10110320 132 293
     0.000     0.000     0.000     0.000     1.000     1.000     0.968 10110321 132 293
     1.000     0.000     1.000     0.000     1.000     1.000     0.968 10110322 132 293
     0.000     0.000     0.000     0.000     1.000     1.000     0.968 10110323 132 293
     0.000     0.000     1.000     0.000     1.000     1.000     0.968 10110324 132 293
     0.000     0.000     0.000     0.000     1.000     1.000     0.968 10110325 132 293
     0.000     0.000     1.000     1.000     1.000     1.000     0.968 10110327 132 293
     0.000     0.000     0.000     0.000     1.000     1.000     0.968 10110328 132 293
     0.000     0.000     1.000     1.000     1.000     1.000     0.968 10110329 132 293
     0.000     0.000     1.000     0.000     1.000     1.000     0.968 10110330 132 293
     0.000     0.000     0.000     0.000     1.000     1.000     0.968 10110331 132 293
     0.000     0.000     1.000     1.000     1.000     1.000     0.968 10110332 132 293
     0.000     0.000     0.000     0.000     1.000     1.000     0.968 10110333 132 293
     0.000     0.000     0.000     0.000     1.000     1.000     0.968 10110334 132 293
     1.000     1.000     0.000     0.000     1.000     1.000     0.968 10110335 132 293
     0.000     0.000     0.000     0.000     1.000     1.000     0.968 10110336 132 293
     0.000     0.000     0.000     0.000     1.000     1.000     0.968 10110337 132 293
     0.000     0.000     0.000     0.000     1.000     1.000     0.498 10120301  92 199
     0.000     0.000     0.000     0.000     1.000     1.000     0.498 10120302  92 199
     0.000     0.000     1.000     1.000     1.000     1.000     0.498 10120303  92 199
     0.000     0.000     0.000     0.000     1.000     1.000     0.498 10120304  92 199
     0.000     0.000     0.000     0.000     1.000     1.000     0.498 10120305  92 199
     0.000     0.000     0.000     0.000     1.000     1.000     0.498 10120306  92 199
     0.000     0.000     0.000     0.000     1.000     1.000     0.498 10120307  92 199
     0.000     0.000     0.000     0.000     1.000     1.000     0.498 10120308  92 199
     0.000     0.000     0.000     0.000     1.000     1.000     0.498 10120309  92 199
     0.000     0.000     0.000     0.000     1.000     1.000     0.498 10120310  92 199
     0.000     0.000     1.000     0.000     1.000     1.000     0.498 10120311  92 199
     0.000     0.000     0.000     0.000     1.000     1.000     0.498 10120312  92 199
     0.000     1.000     0.000     1.000     1.000     1.000     0.498 10120313  92 199
     0.000     0.000     0.000     0.000     1.000     1.000     0.498 10120314  92 199
     0.000     0.000     0.000     1.000     1.000     1.000     0.498 10120315  92 199
     0.000     1.000     0.000     0.000     1.000     1.000     0.498 10120316  92 199
     0.000     0.000     0.000     0.000     1.000     1.000     0.498 10120317  92 199
     0.000     0.000     1.000     1.000     1.000     1.000     0.498 10120319  92 199
     0.000     0.000     0.000     1.000     1.000     1.000     0.498 10120321  92 199
     0.000     0.000     0.000     0.000     1.000     1.000     0.498 10120322  92 199
     0.000     0.000     0.000     0.000     1.000     1.000     0.498 10120323  92 199
     0.000     0.000     0.000     0.000     1.000     1.000     0.498 10120324  92 199
     0.000     0.000     0.000     1.000     1.000     1.000     0.498 10120325  92 199
     0.000     0.000     0.000     0.000     1.000     1.000     0.498 10120326  92 199
     0.000     0.000     0.000     0.000     1.000     1.000     0.498 10120327  92 199
     0.000     0.000     0.000     0.000     1.000     1.000     0.498 10120328  92 199
     0.000     0.000     0.000     0.000     1.000     1.000     0.498 10120329  92 199
     0.000     0.000     0.000     0.000     1.000     1.000     0.498 10120330  92 199
     0.000     0.000     0.000     1.000     1.000     1.000     0.498 10120331  92 199
     0.000     0.000     0.000     0.000     1.000     1.000     1.289 10130201 120 271
     0.000     0.000     0.000     1.000     1.000     1.000     1.289 10130202 120 271
     0.000     0.000     0.000     0.000     1.000     1.000     1.289 10130203 120 271
     0.000     0.000     0.000     0.000     1.000     1.000     1.289 10130204 120 271
     0.000     0.000     1.000     0.000     1.000     1.000     1.289 10130205 120 271
     0.000     0.000     0.000     0.000     1.000     1.000     1.289 10130206 120 271
     0.000     0.000     0.000     0.000     1.000     1.000     1.289 10130207 120 271
     0.000     0.000     0.000     1.000     1.000     1.000     1.289 10130209 120 271
     0.000     0.000     0.000     0.000     1.000     1.000     1.289 10130210 120 271
     0.000     0.000     0.000     0.000     1.000     1.000     1.289 10130211 120 271
     0.000     0.000     1.000     1.000     1.000     1.000     1.289 10130212 120 271
     0.000     0.000     0.000     0.000     1.000     1.000     1.289 10130213 120 271
     0.000     0.000     0.000     0.000     1.000     1.000     1.289 10130214 120 271
     0.000     0.000     0.000     0.000     1.000     1.000     1.289 10130215 120 271
     0.000     0.000     0.000     0.000     1.000     1.000     1.289 10130216 120 271
     0.000     0.000     1.000     1.000     1.000     1.000     1.289 10130217 120 271
     0.000     0.000     0.000     0.000     1.000     1.000     1.289 10130218 120 271
     0.000     0.000     0.000     0.000     1.000     1.000     1.289 10130219 120 271
     0.000     0.000     1.000     1.000     1.000     1.000     1.289 10130220 120 271
     0.000     0.000     1.000     1.000     1.000     1.000     1.289 10130221 120 271
     0.000     0.000     1.000     1.000     1.000     1.000     1.289 10130222 120 271
     0.000     0.000     0.000     0.000     1.000     1.000     1.289 10130223 120 271
     0.000     0.000     0.000     0.000     1.000     1.000     1.289 10130225 120 271
     0.000     0.000     0.000     0.000     1.000     1.000     1.289 10130226 120 271
     0.000     0.000     0.000     1.000     1.000     1.000     1.289 10130227 120 271
     0.000     0.000     0.000     0.000     1.000     1.000     1.289 10130228 120 271
     0.000     0.000     0.000     0.000     1.000     1.000     0.981 10140201  92 200
     0.000     0.000     0.000     0.000     1.000     1.000     0.981 10140202  92 200
     0.000     0.000     0.000     0.000     1.000     1.000     0.981 10140203  92 200
     0.000     0.000     0.000     0.000     1.000     1.000     0.981 10140204  92 200
     0.000     0.000     1.000     1.000     1.000     1.000     0.981 10140205  92 200
     0.000     0.000     1.000     1.000     1.000     1.000     0.981 10140206  92 200
     1.000     1.000     0.000     0.000     1.000     1.000     0.981 10140207  92 200
     0.000     0.000     1.000     1.000     1.000     1.000     0.981 10140208  92 200
     0.000     0.000     0.000     0.000     1.000     1.000     0.981 10140209  92 200
     0.000     0.000     0.000     0.000     1.000     1.000     0.981 10140210  92 200
     0.000     0.000     1.000     1.000     1.000     1.000     0.981 10140211  92 200
     0.000     0.000     0.000     0.000     1.000     1.000     0.981 10140212  92 200
     0.000     0.000     1.000     1.000     1.000     1.000     0.981 10140213  92 200
     0.000     0.000     1.000     0.000     1.000     1.000     0.981 10140214  92 200
     0.000     0.000     0.000     0.000     1.000     1.000     0.981 10140215  92 200
     0.000     0.000     0.000     0.000     1.000     1.000     0.981 10140216  92 200
     0.000     0.000     1.000     1.000     1.000     1.000     0.981 10140217  92 200
     0.000     0.000     1.000     0.000     1.000     1.000     0.981 10140218  92 200
     0.000     0.000     1.000     0.000     1.000     1.000     0.981 10140219  92 200
     0.000     0.000     1.000     0.000     1.000     1.000     0.981 10140220  92 200
     0.000     0.000     0.000     0.000     1.000     1.000     0.981 10140222  92 200
     0.000     0.000     0.000     0.000     1.000     1.000     0.981 10140223  92 200
     0.000     0.000     0.000     0.000     1.000     1.000     0.981 10140224  92 200
     0.000     0.000     0.000     0.000     1.000     1.000     0.981 10140226  92 200
     0.000     0.000     0.000     1.000     1.000     1.000     0.514 10150201 146 327
     0.000     0.000     0.000     0.000     1.000     1.000     0.514 10150202 146 327
     0.000     0.000     0.000     0.000     1.000     1.000     0.514 10150203 146 327
     0.000     0.000     0.000     0.000     1.000     1.000     0.514 10150205 146 327
     0.000     0.000     0.000     1.000     1.000     1.000     0.514 10150206 146 327
     0.000     0.000     0.000     0.000     1.000     1.000     0.514 10150208 146 327
     0.000     0.000     0.000     0.000     1.000     1.000     0.514 10150209 146 327
     0.000     0.000     0.000     0.000     1.000     1.000     0.514 10150210 146 327
     0.000     0.000     1.000     0.000     1.000     1.000     0.514 10150211 146 327
     0.000     0.000     1.000     1.000     1.000     1.000     0.514 10150212 146 327
     0.000     0.000     0.000     0.000     1.000     1.000     0.514 10150213 146 327
     0.000     0.000     0.000     0.000     1.000     1.000     0.514 10150214 146 327
     0.000     0.000     0.000     0.000     1.000     1.000     0.514 10150215 146 327
     0.000     0.000     0.000     0.000     1.000     1.000     0.514 10150216 146 327
     0.000     0.000     1.000     0.000     1.000     1.000     0.514 10150217 146 327
     0.000     0.000     0.000     0.000     1.000     1.000     0.514 10150218 146 327
     0.000     0.000     1.000     0.000     1.000     1.000     0.514 10150219 146 327
     0.000     0.000     0.000     0.000     1.000     1.000     0.514 10150220 146 327
     0.000     0.000     0.000     0.000     1.000     1.000     0.514 10150221 146 327
     0.000     0.000     0.000     0.000     1.000     1.000     0.514 10150222 146 327
