     0.000     0.000     0.000     0.000     1.000     1.000     1.724 10050221 246 531
     0.000     0.000     0.000     0.000     1.000     1.000     1.724 10050222 246 531
     0.000     0.000     1.000     0.000     1.000     1.000     1.724 10050223 246 531
     0.000     0.000     0.000     0.000     1.000     1.000     1.724 10050224 246 531
     0.000     0.000     0.000     0.000     1.000     1.000     1.724 10050225 246 531
     0.000     0.000     0.000     0.000     1.000     1.000     1.724 10050226 246 531
     0.000     0.000     0.000     0.000     1.000     1.000     1.724 10050227 246 531
     0.000     0.000     0.000     0.000     1.000     1.000     1.724 10050228 246 531
     0.000     0.000     1.000     0.000     1.000     1.000     1.724 10050229 246 531
     0.000     0.000     0.000     0.000     1.000     1.000     1.724 10050230 246 531
     0.000     0.000     0.000     0.000     1.000     1.000     1.724 10050231 246 531
     0.000     0.000     0.000     0.000     1.000     1.000     1.724 10050232 246 531
     0.000     0.000     0.000     0.000     1.000     1.000     0.830 10060701 284 607
     0.000     0.000     0.000     1.000     1.000     1.000     0.830 10060702 284 607
     0.000     0.000     1.000     1.000     1.000     1.000     0.830 10060703 284 607
     0.000     0.000     0.000     0.000     1.000     1.000     0.830 10060704 284 607
     0.000     0.000     0.000     0.000     1.000     1.000     0.830 10060705 284 607
     0.000     0.000     0.000     0.000     1.000     1.000     0.830 10060706 284 607
     0.000     0.000     0.000     0.000     1.000     1.000     0.830 10060707 284 607
     0.000     0.000     0.000     0.000     1.000     1.000     0.830 10060708 284 607
     0.000     0.000     1.000     0.000     1.000     1.000     0.830 10060709 284 607
     0.000     0.000     0.000     1.000     1.000     1.000     0.830 10060710 284 607
     0.000     0.000     0.000     0.000     1.000     1.000     0.830 10060711 284 607
     0.000     0.000     0.000     0.000     1.000     1.000     0.830 10060713 284 607
     0.000     0.000     0.000     0.000     1.000     1.000     0.830 10060714 284 607
     0.000     0.000     0.000     0.000     1.000     1.000     0.830 10060715 284 607
     0.000     0.000     0.000     0.000     1.000     1.000     0.830 10060716 284 607
     0.000     0.000     1.000     0.000     1.000     1.000     0.830 10060717 284 607
     0.000     0.000     0.000     0.000     1.000     1.000     0.830 10060718 284 607
     0.000     0.000     0.000     0.000     1.000     1.000     0.830 10060719 284 607
     0.000     0.000     0.000     0.000     1.000     1.000     0.830 10060720 284 607
     0.000     0.000     0.000     0.000     1.000     1.000     0.830 10060721 284 607
     0.000     0.000     0.000     0.000     1.000     1.000     0.830 10060722 284 607
     0.000     0.000     0.000     0.000     1.000     1.000     0.830 10060723 284 607
     0.000     0.000     0.000     1.000     1.000     1.000     0.830 10060724 284 607
     0.000     0.000     0.000     0.000     1.000     1.000     0.830 10060725 284 607
     0.000     0.000     0.000     0.000     1.000     1.000     0.830 10060726 284 607
     0.000     0.000     0.000     0.000     1.000     1.000     0.830 10060727 284 607
     0.000     0.000     0.000     0.000     1.000     1.000     0.830 10060728 284 607
     0.000     0.000     0.000     1.000     1.000     1.000     0.830 10060729 284 607
     0.000     0.000     0.000     0.000     1.000     1.000     1.488 10070701 256 552
     0.000     0.000     0.000     0.000     1.000     1.000     1.488 10070702 256 552
     0.000     0.000     1.000     0.000     1.000     1.000     1.488 10070703 256 552
     0.000     0.000     0.000     0.000     1.000     1.000     1.488 10070705 256 552
     0.000     0.000     0.000     0.000     1.000     1.000     1.488 10070708 256 552
     0.000     0.000     0.000     0.000     1.000     1.000     1.488 10070709 256 552
     0.000     0.000     0.000     0.000     1.000     1.000     1.488 10070710 256 552
     0.000     0.000     0.000     0.000     1.000     1.000     1.488 10070712 256 552
     0.000     0.000     0.000     0.000     1.000     1.000     1.488 10070713 256 552
     0.000     0.000     0.000     0.000     1.000     1.000     1.488 10070714 256 552
     1.000     1.000     1.000     1.000     1.000     1.000     1.488 10070716 256 552
     0.000     0.000     0.000     0.000     1.000     1.000     1.488 10070717 256 552
     0.000     0.000     0.000     0.000     1.000     1.000     1.488 10070718 256 552
     0.000     0.000     0.000     0.000     1.000     1.000     1.488 10070719 256 552
     0.000     0.000     0.000     0.000     1.000     1.000     1.488 10070721 256 552
     0.000     0.000     0.000     0.000     1.000     1.000     1.488 10070722 256 552
     0.000     0.000     0.000     0.000     1.000     1.000     1.488 10070724 256 552
     0.000     0.000     0.000     0.000     1.000     1.000     1.488 10070725 256 552
     0.000     0.000     0.000     0.000     1.000     1.000     1.488 10070726 256 552
     0.000     0.000     1.000     0.000     1.000     1.000     1.488 10070727 256 552
     0.000     0.000     0.000     1.000     1.000     1.000     1.488 10070728 256 552
     0.000     0.000     0.000     0.000     1.000     1.000     1.967 10080301 270 581
     0.000     0.000     1.000     0.000     1.000     1.000     1.967 10080302 270 581
     0.000     0.000     1.000     0.000     1.000     1.000     1.967 10080303 270 581
     0.000     0.000     0.000     0.000     1.000     1.000     1.967 10080304 270 581
     0.000     0.000     0.000     0.000     1.000     1.000     1.967 10080305 270 581
     0.000     0.000     0.000     0.000     1.000     1.000     1.967 10080306 270 581
     0.000     0.000     0.000     0.000     1.000     1.000     1.967 10080308 270 581
     0.000     0.000     1.000     1.000     1.000     1.000     1.967 10080312 270 581
     0.000     0.000     0.000     1.000     1.000     1.000     1.967 10080314 270 581
     0.000     0.000     0.000     0.000     1.000     1.000     1.967 10080315 270 581
     0.000     0.000     1.000     0.000     1.000     1.000     1.967 10080316 270 581
     0.000     0.000     0.000     0.000     1.000     1.000     1.967 10080317 270 581
     0.000     0.000     0.000     0.000     1.000     1.000     1.967 10080318 270 581
     0.000     0.000     0.000     0.000     1.000     1.000     1.967 10080319 270 581
     0.000     0.000     0.000     1.000     1.000     1.000     1.967 10080320 270 581
     0.000     0.000     0.000     0.000     1.000     1.000     1.967 10080322 270 581
     0.000     0.000     0.000     0.000     1.000     1.000     1.967 10080323 270 581
     0.000     0.000     0.000     0.000     1.000     1.000     1.967 10080324 270 581
     0.000     0.000     0.000     0.000     1.000     1.000     1.256 10090701 261 561
     0.000     0.000     0.000     0.000     1.000     1.000     1.256 10090702 261 561
     0.000     0.000     0.000     1.000     1.000     1.000     1.256 10090704 261 561
     0.000     0.000     0.000     0.000     1.000     1.000     1.256 10090705 261 561
     0.000     0.000     0.000     0.000     1.000     1.000     1.256 10090706 261 561
     0.000     0.000     1.000     1.000     1.000     1.000     1.256 10090707 261 561
     0.000     1.000     0.000     0.000     1.000     1.000     1.256 10090708 261 561
     1.000     0.000     1.000     1.000     1.000     1.000     1.256 10090709 261 561
     0.000     0.000     0.000     0.000     1.000     1.000     1.256 10090710 261 561
     0.000     0.000     0.000     0.000     1.000     1.000     1.256 10090711 261 561
     0.000     0.000     0.000     0.000     1.000     1.000     1.256 10090712 261 561
     1.000     0.000     0.000     1.000     1.000     1.000     1.256 10090714 261 561
     0.000     0.000     1.000     1.000     1.000     1.000     1.256 10090715 261 561
     0.000     0.000     1.000     1.000     1.000     1.000     1.256 10090716 261 561
     0.000     0.000     0.000     0.000     1.000     1.000     1.256 10090718 261 561
     0.000     0.000     1.000     1.000     1.000     1.000     1.256 10090719 261 561
     0.000     0.000     0.000     1.000     1.000     1.000     1.256 10090720 261 561
     0.000     0.000     0.000     0.000     1.000     1.000     1.256 10090721 261 561
     0.000     0.000     0.000     0.000     1.000     1.000     0.682 10100301 228 494
     0.000     0.000     0.000     1.000     1.000     1.000     0.682 10100302 228 494
     1.000     0.000     0.000     1.000     1.000     1.000     0.682 10100303 228 494
     0.000     0.000     0.000     0.000     1.000     1.000     0.682 10100305 228 494
     0.000     0.000     0.000     0.000     1.000     1.000     0.682 10100307 228 494
     0.000     0.000     0.000     0.000     1.000     1.000     0.682 10100308 228 494
     0.000     0.000     0.000     0.000     1.000     1.000     0.682 10100309 228 494
     0.000     0.000     0.000     0.000     1.000     1.000     0.682 10100310 228 494
     0.000     0.000     0.000     0.000     1.000     1.000     0.682 10100311 228 494
     0.000     0.000     0.000     0.000     1.000     1.000     0.682 10100312 228 494
     0.000     0.000     1.000     1.000     1.000     1.000     0.682 10100313 228 494
     0.000     0.000     0.000     0.000     1.000     1.000     0.682 10100314 228 494
     0.000     0.000     1.000     0.000     1.000     1.000     0.682 10100316 228 494
     0.000     0.000     0.000     0.000     1.000     1.000     0.682 10100317 228 494
     0.000     0.000     0.000     0.000     1.000     1.000     0.682 10100318 228 494
     0.000     0.000     0.000     0.000     1.000     1.000     0.682 10100319 228 494
     1.000     1.000     1.000     1.000     1.000     1.000     0.682 10100320 228 494
     0.000     0.000     0.000     0.000     1.000     1.000     0.682 10100321 228 494
     0.000     0.000     0.000     1.000     1.000     1.000     2.328 10110201 242 523
     0.000     0.000     0.000     0.000     1.000     1.000     2.328 10110202 242 523
     0.000     0.000     0.000     0.000     1.000     1.000     2.328 10110203 242 523
     0.000     0.000     0.000     0.000     1.000     1.000     2.328 10110204 242 523
     0.000     0.000     0.000     1.000     1.000     1.000     2.328 10110205 242 523
     0.000     0.000     1.000     0.000     1.000     1.000     2.328 10110206 242 523
     0.000     0.000     0.000     1.000     1.000     1.000     2.328 10110207 242 523
     0.000     0.000     1.000     0.000     1.000     1.000     2.328 10110208 242 523
     0.000     0.000     1.000     0.000     1.000     1.000     2.328 10110209 242 523
     0.000     0.000     0.000     1.000     1.000     1.000     2.328 10110210 242 523
     0.000     1.000     0.000     0.000     1.000     1.000     2.328 10110211 242 523
     0.000     0.000     0.000     0.000     1.000     1.000     2.328 10110212 242 523
     0.000     0.000     0.000     0.000     1.000     1.000     2.328 10110213 242 523
     0.000     0.000     0.000     0.000     1.000     1.000     2.328 10110214 242 523
     0.000     0.000     0.000     0.000     1.000     1.000     2.328 10110215 242 523
     0.000     0.000     0.000     0.000     1.000     1.000     0.732 10120501 271 579
     0.000     0.000     0.000     0.000     1.000     1.000     0.732 10120502 271 579
     0.000     0.000     0.000     0.000     1.000     1.000     0.732 10120503 271 579
     0.000     0.000     0.000     0.000     1.000     1.000     0.732 10120504 271 579
     0.000     0.000     0.000     0.000     1.000     1.000     0.732 10120505 271 579
     0.000     0.000     0.000     0.000     1.000     1.000     0.732 10120506 271 579
     0.000     0.000     0.000     0.000     1.000     1.000     0.732 10120507 271 579
     0.000     0.000     0.000     0.000     1.000     1.000     0.732 10120508 271 579
     0.000     0.000     0.000     0.000     1.000     1.000     0.732 10120509 271 579
     0.000     0.000     0.000     0.000     1.000     1.000     0.732 10120510 271 579
     0.000     0.000     0.000     0.000     1.000     1.000     0.732 10120511 271 579
     0.000     0.000     0.000     0.000     1.000     1.000     0.732 10120512 271 579
     0.000     0.000     0.000     0.000     1.000     1.000     0.732 10120513 271 579
     0.000     0.000     0.000     0.000     1.000     1.000     0.732 10120514 271 579
     0.000     0.000     0.000     1.000     1.000     1.000     0.732 10120515 271 579
     0.000     0.000     0.000     0.000     1.000     1.000     0.732 10120516 271 579
     0.000     0.000     0.000     0.000     1.000     1.000     0.732 10120518 271 579
     0.000     0.000     0.000     0.000     1.000     1.000     0.732 10120519 271 579
     0.000     1.000     0.000     0.000     1.000     1.000     0.732 10120520 271 579
     0.000     0.000     0.000     0.000     1.000     1.000     0.732 10120521 271 579
     0.000     0.000     0.000     1.000     1.000     1.000     1.367 10130201 282 601
     0.000     0.000     0.000     0.000     1.000     1.000     1.367 10130203 282 601
     0.000     0.000     0.000     1.000     1.000     1.000     1.367 10130204 282 601
     0.000     0.000     1.000     1.000     1.000     1.000     1.367 10130205 282 601
     0.000     0.000     0.000     0.000     1.000     1.000     1.367 10130207 282 601
     0.000     0.000     1.000     1.000     1.000     1.000     1.367 10130208 282 601
     0.000     0.000     0.000     0.000     1.000     1.000     1.367 10130209 282 601
     1.000     0.000     0.000     0.000     1.000     1.000     1.367 10130210 282 601
     0.000     0.000     0.000     0.000     1.000     1.000     1.367 10130211 282 601
     0.000     0.000     1.000     1.000     1.000     1.000     1.367 10130212 282 601
     0.000     0.000     0.000     0.000     1.000     1.000     1.367 10130213 282 601
     0.000     0.000     1.000     1.000     1.000     1.000     1.367 10130214 282 601
     0.000     0.000     1.000     0.000     1.000     1.000     1.367 10130215 282 601
     1.000     0.000     0.000     0.000     1.000     1.000     1.367 10130216 282 601
     0.000     0.000     1.000     1.000     1.000     1.000     1.367 10130217 282 601
     0.000     0.000     0.000     0.000     1.000     1.000     0.468 10140201 259 559
     0.000     0.000     1.000     0.000     1.000     1.000     0.468 10140202 259 559
     0.000     0.000     1.000     0.000     1.000     1.000     0.468 10140203 259 559
     0.000     0.000     0.000     0.000     1.000     1.000     0.468 10140204 259 559
     0.000     0.000     0.000     0.000     1.000     1.000     0.468 10140205 259 559
     0.000     0.000     1.000     0.000     1.000     1.000     0.468 10140206 259 559
     0.000     0.000     0.000     0.000     1.000     1.000     0.468 10140207 259 559
     0.000     1.000     0.000     1.000     1.000     1.000     0.468 10140208 259 559
     0.000     0.000     0.000     0.000     1.000     1.000     0.468 10140209 259 559
     0.000     0.000     1.000     1.000     1.000     1.000     0.468 10140210 259 559
     0.000     1.000     1.000     0.000     1.000     1.000     0.468 10140212 259 559
     0.000     1.000     1.000     0.000     1.000     1.000     0.468 10140214 259 559
     0.000     0.000     0.000     0.000     1.000     1.000     0.468 10140215 259 559
     0.000     0.000     0.000     1.000     1.000     1.000     0.468 10140216 259 559
     0.000     1.000     1.000     1.000     1.000     1.000     0.468 10140218 259 559
     0.000     0.000     0.000     0.000     1.000     1.000     0.468 10140219 259 559
     0.000     0.000     0.000     0.000     1.000     1.000     0.468 10140220 259 559
     0.000     0.000     0.000     0.000     1.000     1.000     0.468 10140221 259 559
     0.000     0.000     0.000     0.000     1.000     1.000     0.468 10140223 259 559
     0.000     0.000     0.000     0.000     1.000     1.000     0.468 10140224 259 559
     0.000     0.000     0.000     0.000     1.000     1.000     0.468 10140225 259 559
     0.000     0.000     1.000     0.000     1.000     1.000     0.468 10140226 259 559
     0.000     0.000     0.000     0.000     1.000     1.000     1.058 10150601 260 557
     0.000     0.000     0.000     0.000     1.000     1.000     1.058 10150602 260 557
     0.000     0.000     0.000     0.000     1.000     1.000     1.058 10150604 260 557
     0.000     0.000     0.000     0.000     1.000     1.000     1.058 10150605 260 557
     0.000     0.000     0.000     0.000     1.000     1.000     1.058 10150606 260 557
     0.000     0.000     0.000     0.000     1.000     1.000     1.058 10150607 260 557
     0.000     0.000     0.000     0.000     1.000     1.000     1.058 10150608 260 557
     0.000     0.000     0.000     0.000     1.000     1.000     1.058 10150609 260 557
     0.000     0.000     0.000     0.000     1.000     1.000     1.058 10150610 260 557
     0.000     0.000     0.000     0.000     1.000     1.000     1.058 10150611 260 557
     0.000     0.000     0.000     0.000     1.000     1.000     1.058 10150612 260 557
     0.000     0.000     0.000     0.000     1.000     1.000     1.058 10150613 260 557
     0.000     0.000     0.000     0.000     1.000     1.000     1.058 10150615 260 557
     0.000     0.000     0.000     0.000     1.000     1.000     1.058 10150616 260 557
     0.000     0.000     0.000     0.000     1.000     1.000     1.058 10150617 260 557
     0.000     0.000     0.000     0.000     1.000     1.000     1.058 10150618 260 557
     0.000     0.000     0.000     0.000     1.000     1.000     1.058 10150619 260 557
     0.000     0.000     0.000     0.000     1.000     1.000     1.058 10150620 260 557
     0.000     1.000     1.000     0.000     1.000     1.000     1.058 10150621 260 557
     0.000     0.000     0.000     0.000     1.000     1.000     1.058 10150622 260 557
     0.000     0.000     0.000     0.000     1.000     1.000     1.058 10150623 260 557
     0.000     0.000     0.000     0.000     1.000     1.000     1.058 10150624 260 557
     0.000     0.000     0.000     0.000     1.000     1.000     1.058 10150625 260 557
     0.000     0.000     0.000     0.000     1.000     1.000     1.058 10150626 260 557
     0.000     0.000     0.000     0.000     1.000     1.000     1.058 10150627 260 557
     0.000     0.000     0.000     0.000     1.000     1.000     1.058 10150628 260 557
     0.000     0.000     0.000     0.000     1.000     1.000     1.058 10150629 260 557
     0.000     1.000     0.000     1.000     1.000     1.000     0.106 10160201 262 563
     0.000     0.000     0.000     0.000     1.000     1.000     0.106 10160202 262 563
     0.000     0.000     0.000     0.000     1.000     1.000     0.106 10160203 262 563
     0.000     0.000     0.000     0.000     1.000     1.000     0.106 10160205 262 563
     0.000     0.000     0.000     0.000     1.000     1.000     0.106 10160206 262 563
     0.000     0.000     0.000     1.000     1.000     1.000     0.106 10160207 262 563
     0.000     0.000     0.000     0.000     1.000     1.000     0.106 10160208 262 563
     0.000     0.000     0.000     0.000     1.000     1.000     0.106 10160209 262 563
     0.000     0.000     0.000     0.000     1.000     1.000     0.106 10160210 262 563
     0.000     0.000     0.000     0.000     1.000     1.000     0.106 10160211 262 563
     0.000     0.000     0.000     0.000     1.000     1.000     0.106 10160212 262 563
     0.000     0.000     0.000     0.000     1.000     1.000     0.106 10160213 262 563
     0.000     0.000     0.000     0.000     1.000     1.000     0.106 10160214 262 563
     0.000     0.000     0.000     0.000     1.000     1.000     0.106 10160215 262 563
     0.000     0.000     0.000     0.000     1.000     1.000     0.106 10160216 262 563
     0.000     0.000     0.000     1.000     1.000     1.000     0.106 10160217 262 563
     0.000     0.000     0.000     0.000     1.000     1.000     0.106 10160218 262 563
     0.000     0.000     0.000     0.000     1.000     1.000     0.106 10160219 262 563
     0.000     0.000     0.000     0.000     1.000     1.000     0.106 10160220 262 563
     0.000     0.000     0.000     0.000     1.000     1.000     0.106 10160221 262 563
     0.000     0.000     0.000     1.000     1.000     1.000     0.106 10160222 262 563
     0.000     0.000         *     0.000     1.000     1.000     0.106 10160223 262 563
     0.000     0.000     0.000     0.000     1.000     1.000     0.106 10160224 262 563
     0.000     0.000     0.000     0.000     1.000     1.000     0.106 10160225 262 563
     0.000     0.000     0.000     0.000     1.000     1.000     0.106 10160226 262 563
     0.000     0.000     0.000     0.000     1.000     1.000     0.106 10160227 262 563
     0.000     0.000     0.000     0.000     1.000     1.000     0.106 10160228 262 563
     0.000     0.000     0.000     0.000     1.000     1.000     0.106 10160229 262 563
     0.000     0.000     0.000     0.000     1.000     1.000     0.106 10160230 262 563
     0.000     0.000     0.000     0.000     1.000     1.000     0.392 10170101 277 594
     0.000     0.000     0.000     1.000     1.000     1.000     0.392 10170102 277 594
     0.000     0.000     0.000     0.000     1.000     1.000     0.392 10170103 277 594
     0.000     0.000     0.000     0.000     1.000     1.000     0.392 10170104 277 594
     0.000     0.000     0.000     0.000     1.000     1.000     0.392 10170105 277 594
     0.000     0.000     0.000     1.000     1.000     1.000     0.392 10170106 277 594
     0.000     0.000     0.000     0.000     1.000     1.000     0.392 10170107 277 594
     0.000     0.000     0.000     0.000     1.000     1.000     0.392 10170108 277 594
     0.000     0.000     0.000     0.000     1.000     1.000     0.392 10170109 277 594
     0.000     0.000     0.000     0.000     1.000     1.000     0.392 10170110 277 594
     0.000     0.000     0.000     0.000     1.000     1.000     0.392 10170111 277 594
     0.000     0.000     0.000     0.000     1.000     1.000     0.392 10170112 277 594
     0.000     0.000     1.000     1.000     1.000     1.000     0.392 10170113 277 594
     0.000     0.000     0.000     0.000     1.000     1.000     0.392 10170114 277 594
     0.000     0.000     0.000     0.000     1.000     1.000     0.392 10170115 277 594
     0.000     0.000     0.000     0.000     1.000     1.000     0.392 10170116 277 594
     0.000     0.000     0.000     0.000     1.000     1.000     0.392 10170117 277 594
     0.000     0.000     0.000     0.000     1.000     1.000     0.392 10170118 277 594
     0.000     0.000     0.000     0.000     1.000     1.000     0.392 10170120 277 594
     0.000     0.000     0.000     1.000     1.000     1.000     0.392 10170121 277 594
     0.000     0.000     0.000     0.000     1.000     1.000     0.392 10170122 277 594
     0.000     0.000     0.000     0.000     1.000     1.000     0.392 10170123 277 594
     0.000     0.000     0.000     0.000     1.000     1.000     0.392 10170124 277 594
     0.000     0.000     0.000     0.000     1.000     1.000     0.392 10170125 277 594
     0.000     0.000     0.000     0.000     1.000     1.000     0.392 10170126 277 594
     0.000     0.000     0.000     0.000     1.000     1.000     0.392 10170127 277 594
     0.000     0.000     0.000     0.000     1.000     1.000     0.392 10170128 277 594
     0.000     0.000     0.000     0.000     1.000     1.000     0.392 10170129 277 594
     0.000     0.000     1.000     1.000     1.000     1.000     0.854 10180101 264 567
     0.000     0.000     0.000     0.000     1.000     1.000     0.854 10180102 264 567
     0.000     0.000     0.000     1.000     1.000     1.000     0.854 10180103 264 567
     0.000     0.000     1.000     0.000     1.000     1.000     0.854 10180104 264 567
     0.000     0.000     0.000     0.000     1.000     1.000     0.854 10180105 264 567
     0.000     1.000     0.000     0.000     1.000     1.000     0.854 10180106 264 567
     0.000     0.000     1.000     0.000     1.000     1.000     0.854 10180107 264 567
     0.000     1.000     0.000     0.000     1.000     1.000     0.854 10180108 264 567
     0.000     0.000     0.000     0.000     1.000     1.000     0.854 10180109 264 567
     0.000     0.000     0.000     0.000     1.000     1.000     0.854 10180110 264 567
     0.000     0.000     0.000     0.000     1.000     1.000     0.854 10180111 264 567
     0.000     0.000     1.000     1.000     1.000     1.000     0.854 10180112 264 567
     0.000     0.000     1.000     1.000     1.000     1.000     0.854 10180113 264 567
     0.000     0.000     0.000     0.000     1.000     1.000     0.854 10180114 264 567
