1	49	46	24	1	22.542612	0.310217969509624	1	1	1	1	10010301	1
2	49	46	24	1	22.542612	0.310217969509624	1	1	1	1	10010302	1
3	49	46	24	1	22.542612	0.310217969509624	1	1	1	1	10010303	1
4	49	46	24	1	22.542612	0.310217969509624	1	1	1	1	10010304	1
5	49	46	24	1	22.542612	0.310217969509624	1	1	1	1	10010305	1
6	49	46	24	1	22.542612	0.310217969509624	1	1	1	1	10010306	1
7	49	46	24	1	22.542612	0.310217969509624	1	1	1	1	10010307	1
8	49	46	24	1	22.542612	0.310217969509624	.	.	.	.	10010308	1
9	49	46	24	1	22.542612	0.310217969509624	1	1	1	1	10010309	1
10	49	46	24	1	22.542612	0.310217969509624	1	1	2	1	10010310	1
11	49	46	24	1	22.542612	0.310217969509624	1	1	1	1	10010311	1
12	49	46	24	1	22.542612	0.310217969509624	1	1	1	1	10010312	1
13	49	46	24	1	22.542612	0.310217969509624	1	1	1	1	10010313	1
14	49	46	24	1	22.542612	0.310217969509624	1	1	1	1	10010314	1
15	49	46	24	1	22.542612	0.310217969509624	1	1	1	2	10010315	1
16	49	46	24	1	22.542612	0.310217969509624	1	1	1	1	10010316	1
17	49	46	24	1	22.542612	0.310217969509624	1	1	1	1	10010317	1
18	49	46	24	1	22.542612	0.310217969509624	1	1	1	1	10010318	1
19	49	46	24	1	22.542612	0.310217969509624	1	1	1	1	10010319	1
20	49	46	24	1	22.542612	0.310217969509624	1	1	1	1	10010320	1
21	49	46	24	1	22.542612	0.310217969509624	1	1	1	2	10010321	1
22	49	46	24	1	22.542612	0.310217969509624	1	1	1	1	10010322	1
23	49	46	24	1	22.542612	0.310217969509624	1	1	1	1	10010323	1
24	49	46	24	1	22.542612	0.310217969509624	1	1	1	1	10010324	1
25	77	73	37	1	25.397172	0.349500720197228	1	1	2	1	10020601	1
26	77	73	37	1	25.397172	0.349500720197228	1	2	1	1	10020602	1
27	77	73	37	1	25.397172	0.349500720197228	1	1	1	1	10020603	1
28	77	73	37	1	25.397172	0.349500720197228	1	1	1	2	10020604	1
29	77	73	37	1	25.397172	0.349500720197228	1	1	1	1	10020605	1
30	77	73	37	1	25.397172	0.349500720197228	1	1	2	2	10020606	1
31	77	73	37	1	25.397172	0.349500720197228	1	1	1	1	10020607	1
32	77	73	37	1	25.397172	0.349500720197228	1	1	2	1	10020608	1
33	77	73	37	1	25.397172	0.349500720197228	1	1	1	1	10020609	1
34	77	73	37	1	25.397172	0.349500720197228	1	1	1	1	10020611	1
35	77	73	37	1	25.397172	0.349500720197228	1	1	1	2	10020612	1
36	77	73	37	1	25.397172	0.349500720197228	1	1	1	1	10020613	1
37	77	73	37	1	25.397172	0.349500720197228	1	1	1	1	10020614	1
38	77	73	37	1	25.397172	0.349500720197228	1	1	1	1	10020615	1
39	77	73	37	1	25.397172	0.349500720197228	1	1	1	1	10020616	1
40	77	73	37	1	25.397172	0.349500720197228	1	1	1	2	10020617	1
41	77	73	37	1	25.397172	0.349500720197228	1	1	1	1	10020618	1
42	17	15	8	1	25.661254	0.353134859037219	1	1	1	1	10030201	1
43	17	15	8	1	25.661254	0.353134859037219	1	1	1	1	10030202	1
44	17	15	8	1	25.661254	0.353134859037219	1	1	1	1	10030203	1
45	17	15	8	1	25.661254	0.353134859037219	1	1	1	1	10030204	1
46	17	15	8	1	25.661254	0.353134859037219	1	1	1	1	10030205	1
47	17	15	8	1	25.661254	0.353134859037219	1	1	1	1	10030207	1
48	17	15	8	1	25.661254	0.353134859037219	1	1	1	1	10030208	1
49	17	15	8	1	25.661254	0.353134859037219	1	1	1	1	10030209	1
50	17	15	8	1	25.661254	0.353134859037219	1	1	1	2	10030210	1
51	17	15	8	1	25.661254	0.353134859037219	1	1	1	2	10030211	1
52	17	15	8	1	25.661254	0.353134859037219	1	1	1	1	10030212	1
53	17	15	8	1	25.661254	0.353134859037219	1	1	1	1	10030213	1
54	17	15	8	1	25.661254	0.353134859037219	1	1	1	1	10030214	1
55	17	15	8	1	25.661254	0.353134859037219	1	1	1	1	10030216	1
56	17	15	8	1	25.661254	0.353134859037219	1	1	1	1	10030217	1
57	17	15	8	1	25.661254	0.353134859037219	1	1	1	1	10030218	1
58	17	15	8	1	25.661254	0.353134859037219	1	1	1	1	10030219	1
59	143	134	68	1	27.08772	0.372765032598939	1	1	1	1	10040201	1
60	143	134	68	1	27.08772	0.372765032598939	1	2	.	1	10040202	1
61	143	134	68	1	27.08772	0.372765032598939	1	1	1	1	10040203	1
62	143	134	68	1	27.08772	0.372765032598939	1	1	1	2	10040204	1
63	143	134	68	1	27.08772	0.372765032598939	1	1	1	2	10040205	1
64	143	134	68	1	27.08772	0.372765032598939	1	1	1	1	10040206	1
65	143	134	68	1	27.08772	0.372765032598939	1	1	2	1	10040207	1
66	143	134	68	1	27.08772	0.372765032598939	1	1	1	1	10040208	1
67	143	134	68	1	27.08772	0.372765032598939	1	1	1	1	10040210	1
68	143	134	68	1	27.08772	0.372765032598939	1	1	1	1	10040211	1
69	143	134	68	1	27.08772	0.372765032598939	1	1	2	2	10040214	1
70	143	134	68	1	27.08772	0.372765032598939	1	1	2	2	10040215	1
71	143	134	68	1	27.08772	0.372765032598939	1	1	1	1	10040216	1
72	143	134	68	1	27.08772	0.372765032598939	1	1	1	1	10040217	1
73	143	134	68	1	27.08772	0.372765032598939	1	1	2	2	10040218	1
74	143	134	68	1	27.08772	0.372765032598939	1	1	1	1	10040219	1
75	143	134	68	1	27.08772	0.372765032598939	1	1	1	1	10040220	1
76	143	134	68	1	27.08772	0.372765032598939	1	1	1	1	10040221	1
77	155	144	72	1	32.287595	0.44432260827845	1	1	1	1	10050401	1
78	155	144	72	1	32.287595	0.44432260827845	1	1	1	1	10050402	1
79	155	144	72	1	32.287595	0.44432260827845	1	1	1	1	10050403	1
80	155	144	72	1	32.287595	0.44432260827845	1	1	2	2	10050404	1
81	155	144	72	1	32.287595	0.44432260827845	1	1	1	2	10050405	1
82	155	144	72	1	32.287595	0.44432260827845	1	2	1	2	10050406	1
83	155	144	72	1	32.287595	0.44432260827845	1	1	2	1	10050407	1
84	155	144	72	1	32.287595	0.44432260827845	1	1	1	1	10050408	1
85	155	144	72	1	32.287595	0.44432260827845	1	1	1	1	10050409	1
86	155	144	72	1	32.287595	0.44432260827845	1	1	1	2	10050410	1
87	155	144	72	1	32.287595	0.44432260827845	1	2	2	1	10050411	1
88	155	144	72	1	32.287595	0.44432260827845	1	1	2	1	10050412	1
89	155	144	72	1	32.287595	0.44432260827845	2	2	2	2	10050413	1
90	155	144	72	1	32.287595	0.44432260827845	1	1	1	1	10050414	1
91	155	144	72	1	32.287595	0.44432260827845	1	1	1	1	10050415	1
92	155	144	72	1	32.287595	0.44432260827845	1	1	1	1	10050416	1
93	155	144	72	1	32.287595	0.44432260827845	1	1	1	1	10050417	1
94	39	37	19	1	29.738755	0.409246993730992	1	1	1	1	10060301	1
95	39	37	19	1	29.738755	0.409246993730992	1	1	1	1	10060302	1
96	39	37	19	1	29.738755	0.409246993730992	1	1	1	1	10060303	1
97	39	37	19	1	29.738755	0.409246993730992	1	1	1	1	10060304	1
98	39	37	19	1	29.738755	0.409246993730992	1	1	1	1	10060306	1
99	39	37	19	1	29.738755	0.409246993730992	1	1	1	1	10060307	1
100	39	37	19	1	29.738755	0.409246993730992	1	1	1	1	10060308	1
101	39	37	19	1	29.738755	0.409246993730992	1	1	1	1	10060309	1
102	39	37	19	1	29.738755	0.409246993730992	1	1	1	1	10060310	1
103	39	37	19	1	29.738755	0.409246993730992	1	1	1	1	10060311	1
104	39	37	19	1	29.738755	0.409246993730992	1	1	1	1	10060312	1
105	39	37	19	1	29.738755	0.409246993730992	1	1	1	1	10060314	1
106	39	37	19	1	29.738755	0.409246993730992	1	1	1	1	10060315	1
107	39	37	19	1	29.738755	0.409246993730992	1	1	1	1	10060316	1
108	39	37	19	1	29.738755	0.409246993730992	1	1	1	1	10060318	1
109	113	105	53	1	5.39	0.0741739624342057	1	1	1	1	10070101	1
110	113	105	53	1	5.39	0.0741739624342057	1	1	1	1	10070102	1
111	113	105	53	1	5.39	0.0741739624342057	1	1	1	1	10070103	1
112	113	105	53	1	5.39	0.0741739624342057	1	1	1	1	10070104	1
113	113	105	53	1	5.39	0.0741739624342057	1	1	1	1	10070105	1
114	113	105	53	1	5.39	0.0741739624342057	1	1	1	1	10070106	1
115	113	105	53	1	5.39	0.0741739624342057	1	1	1	1	10070201	1
116	113	105	53	1	5.39	0.0741739624342057	1	1	1	1	10070202	1
117	113	105	53	1	5.39	0.0741739624342057	1	1	1	2	10070203	1
118	113	105	53	1	5.39	0.0741739624342057	1	1	1	1	10070204	1
119	153	141	71	1	30.841882	0.424427568992246	1	1	1	1	10080301	1
120	153	141	71	1	30.841882	0.424427568992246	1	1	1	1	10080302	1
121	153	141	71	1	30.841882	0.424427568992246	1	1	1	1	10080303	1
122	153	141	71	1	30.841882	0.424427568992246	1	1	1	1	10080304	1
123	153	141	71	1	30.841882	0.424427568992246	1	1	1	1	10080305	1
124	153	141	71	1	30.841882	0.424427568992246	1	1	1	1	10080306	1
125	153	141	71	1	30.841882	0.424427568992246	1	1	1	1	10080307	1
126	153	141	71	1	30.841882	0.424427568992246	1	1	1	2	10080308	1
127	153	141	71	1	30.841882	0.424427568992246	1	1	1	1	10080309	1
128	153	141	71	1	30.841882	0.424427568992246	1	1	1	1	10080310	1
129	153	141	71	1	30.841882	0.424427568992246	1	1	1	2	10080311	1
130	153	141	71	1	30.841882	0.424427568992246	1	1	1	1	10080312	1
131	153	141	71	1	30.841882	0.424427568992246	1	1	1	2	10080313	1
132	153	141	71	1	30.841882	0.424427568992246	1	1	1	1	10080314	1
133	153	141	71	1	30.841882	0.424427568992246	1	1	1	1	10080315	1
134	153	141	71	1	30.841882	0.424427568992246	1	1	1	1	10080316	1
135	114	105	53	1	25.94958	0.35710262933273	1	1	1	1	10090301	1
136	114	105	53	1	25.94958	0.35710262933273	1	1	1	.	10090302	1
137	114	105	53	1	25.94958	0.35710262933273	1	1	1	1	10090303	1
138	114	105	53	1	25.94958	0.35710262933273	1	1	1	1	10090304	1
139	114	105	53	1	25.94958	0.35710262933273	1	1	1	2	10090305	1
140	114	105	53	1	25.94958	0.35710262933273	1	1	1	1	10090306	1
141	114	105	53	1	25.94958	0.35710262933273	1	1	1	1	10090307	1
142	114	105	53	1	25.94958	0.35710262933273	1	1	1	2	10090308	1
143	114	105	53	1	25.94958	0.35710262933273	1	1	1	1	10090309	1
144	114	105	53	1	25.94958	0.35710262933273	1	1	1	1	10090310	1
145	114	105	53	1	25.94958	0.35710262933273	1	1	1	1	10090312	1
146	114	105	53	1	25.94958	0.35710262933273	1	1	1	1	10090313	1
147	114	105	53	1	25.94958	0.35710262933273	1	1	1	2	10090314	1
148	114	105	53	1	25.94958	0.35710262933273	1	1	.	1	10090315	1
149	114	105	53	1	25.94958	0.35710262933273	1	1	2	1	10090317	1
150	114	105	53	1	25.94958	0.35710262933273	1	1	1	1	10090318	1
151	114	105	53	1	25.94958	0.35710262933273	1	1	1	1	10090319	1
152	115	106	53	1	21.959258	0.302190199995367	1	1	1	1	10100101	1
153	115	106	53	1	21.959258	0.302190199995367	1	1	2	1	10100102	1
154	115	106	53	1	21.959258	0.302190199995367	1	1	1	1	10100103	1
155	115	106	53	1	21.959258	0.302190199995367	2	2	1	1	10100104	1
156	115	106	53	1	21.959258	0.302190199995367	1	1	1	1	10100105	1
157	115	106	53	1	21.959258	0.302190199995367	1	1	1	1	10100106	1
158	115	106	53	1	21.959258	0.302190199995367	1	1	1	1	10100107	1
159	115	106	53	1	21.959258	0.302190199995367	1	1	1	1	10100108	1
160	115	106	53	1	21.959258	0.302190199995367	1	1	1	1	10100302	1
161	115	106	53	1	21.959258	0.302190199995367	1	1	1	1	10100303	1
162	157	146	73	1	12.037318	0.165650384627196	1	1	1	1	10110101	1
163	157	146	73	1	12.037318	0.165650384627196	1	1	1	1	10110102	1
164	157	146	73	1	12.037318	0.165650384627196	1	1	1	1	10110103	1
165	157	146	73	1	12.037318	0.165650384627196	1	1	1	1	10110104	1
166	157	146	73	1	12.037318	0.165650384627196	1	1	1	1	10110105	1
167	157	146	73	1	12.037318	0.165650384627196	1	1	1	1	10110106	1
168	157	146	73	1	12.037318	0.165650384627196	1	1	1	1	10110107	1
169	157	146	73	1	12.037318	0.165650384627196	1	1	1	1	10110108	1
170	157	146	73	1	12.037318	0.165650384627196	1	1	1	1	10110109	1
171	157	146	73	1	12.037318	0.165650384627196	1	1	1	1	10110110	1
172	157	146	73	1	12.037318	0.165650384627196	1	1	1	1	10110111	1
173	157	146	73	1	12.037318	0.165650384627196	1	1	1	1	10110112	1
174	157	146	73	1	12.037318	0.165650384627196	1	1	1	1	10110113	1
175	157	146	73	1	12.037318	0.165650384627196	1	1	1	1	10110114	1
176	157	146	73	1	12.037318	0.165650384627196	1	1	1	1	10110115	1
177	157	146	73	1	12.037318	0.165650384627196	1	1	1	1	10110116	1
178	157	146	73	1	12.037318	0.165650384627196	1	1	1	1	10110117	1
179	157	146	73	1	12.037318	0.165650384627196	1	2	1	1	10110118	1
180	157	146	73	1	12.037318	0.165650384627196	1	1	1	1	10110119	1
181	157	146	73	1	12.037318	0.165650384627196	1	1	1	1	10110120	1
182	157	146	73	1	12.037318	0.165650384627196	1	1	1	1	10110121	1
183	157	146	73	1	12.037318	0.165650384627196	1	1	1	1	10110122	1
184	157	146	73	1	12.037318	0.165650384627196	1	1	1	1	10110123	1
185	157	146	73	1	12.037318	0.165650384627196	1	1	1	1	10110124	1
186	157	146	73	1	12.037318	0.165650384627196	1	1	1	1	10110125	1
187	83	79	40	1	28.236612	0.388575398470731	1	1	1	1	10121001	1
188	83	79	40	1	28.236612	0.388575398470731	1	1	1	2	10121002	1
189	83	79	40	1	28.236612	0.388575398470731	1	1	1	1	10121003	1
190	83	79	40	1	28.236612	0.388575398470731	1	1	1	2	10121004	1
